O $a$ ,O $b$ ,O $c$ ,O O ,O Al ,O Ca ,O K ,O Mg ,O S ,O Si ,O Th ,O U ,Fe AlO1.5 ,Fe CaO ,Fe KO0.5 ,Fe MgO ,Fe Ssil ,Fe SiO2 ,Fe ThO2 ,Fe UO ,Al $a$ ,Al $b$ ,Al $c$ ,Al Al ,Al S ,Al Si ,Al CaO ,Al SiO2 ,Ca $a$ ,Ca $b$ ,Ca $c$ ,Ca Ca ,Ca S ,Ca Si ,Ca KO0.5 ,Ca MgO ,Ca Ssil ,Ca SiO2 ,Ca ThO2 ,Ca UO ,K $a$ ,K $b$ ,K $c$ ,K K ,K S ,K Si ,K SiO2 ,Mg $a$ ,Mg $b$ ,Mg $c$ ,Mg Mg ,Mg S ,Mg Si ,Mg SiO2 ,S $a$ ,S $b$ ,S $c$ ,S S ,S Si ,S Th ,S U ,S SiO2 ,Si $a$ ,Si $b$ ,Si $c$ ,Si Si ,Si Th ,Si U ,Si ThO2 ,Si UO ,Th $a$ ,Th $b$ ,Th $c$ ,Th Th ,U $a$ ,U $b$ ,U $c$ ,U U
-2.411793371036329015e-02,2.077113398764023067e-02,4.489154702325366458e-04,-1.224693386413456923e-02,-8.551099891527449027e-04,1.263655810476905193e-02,-8.868456107918143427e-03,1.381989741544425825e-02,-9.801284888028451560e-05,-1.926046983449797648e-02,1.000000000000000222e+00,3.534339338642358830e-02,2.232087507539763302e-02,3.797547492890523263e-02,6.330933892018377959e-03,3.851745525266575543e-02,-6.120796160796756515e-03,2.229386316469191486e-04,-5.084472489117809468e-01,8.976474197352925233e-02,5.638895728500764593e-03,-1.036781523146383319e-02,1.497638960910020094e-03,-2.582105313893439790e-03,-2.028793011336572395e-03,3.552706281201791633e-02,1.811301941495448153e-02,2.982032393101581233e-02,1.252196511205406039e-03,-3.151563576874720496e-02,-8.922289462826931208e-03,-7.162123993308969205e-03,-1.240708357118029334e-02,-1.488078802480289481e-02,2.744153388265120272e-02,2.553550830260735080e-02,1.366432388624528455e-02,3.381884078794105547e-02,1.040789078051967964e-01,-1.003368212317333821e-02,9.090343127102442147e-03,-1.171366386760079419e-02,-1.381094199204996147e-02,-3.702060762194175902e-03,-7.103852410099030165e-05,6.303966296827306047e-03,3.025052865999858925e-02,9.470845175165847627e-04,-7.164834037064964078e-03,3.901973899417416074e-04,-6.246004982809630866e-03,-9.387699795415518174e-04,8.845221269153871399e-03,5.228649752669600054e-02,1.293242218170563909e-02,1.108925397691862443e-02,3.642793786671597077e-04,1.857344076487815569e-03,2.715705049072989277e-02,2.506825904907479183e-02,3.511145249357790210e-02,2.534780508564919927e-04,1.083047194123949904e-02,-2.520499052262919690e-02,5.240358075538736372e-03,-1.445700535351882900e-02,1.048868471742784164e-01,-1.160313892354130315e-02,-3.764806451090253470e-01,-1.603264174348082924e-02,-1.250152012561917270e-01,2.220529456991916784e-01,3.979518126713147974e-01,1.989821961193631306e-01,5.846510927746494807e-02,-3.566713482799450247e-02,-2.300166520261932163e-02,5.357772901527745046e-03
1.107239195089936359e-02,-3.424960601784417247e-02,-8.472443915343182835e-03,-1.126642743967136949e-02,3.523443148486148091e-02,5.968218457843119280e-03,1.068585993044278773e-02,1.647216150514700661e-02,6.326065284480330208e-04,-2.730505715834650061e-03,3.534339338640891948e-02,1.000000000000000222e+00,7.120445803787177341e-02,2.645152986343731090e-03,1.428908429964255954e-02,5.645088085371244985e-02,2.174400871812843649e-03,2.365637759331924023e-02,-1.056630295032127131e-01,1.397973345729712213e-01,2.836396506422610500e-02,-3.805401319295768220e-02,1.731752921402909817e-02,-1.172740596021656749e-02,-9.100300020834400580e-03,-1.013982681231627957e-02,-8.409410384314395387e-03,6.507933030384252526e-02,7.199508765580591406e-03,-5.064809680796528504e-03,1.655952906806480718e-02,3.155348148502952650e-03,-9.689049955929129399e-04,1.120697589523529311e-02,-2.875570421816434682e-03,-1.770156618353107810e-03,2.098363994519091436e-03,1.083431355805487134e-02,-3.487459602098898128e-03,1.462514396544855322e-01,3.748880013969817064e-03,1.888613795292783115e-02,2.878542633436498126e-03,-3.352626133320602865e-03,-1.583427031753032810e-03,1.979741297981232537e-02,-4.925030620064324051e-03,1.133082862082229920e-02,-2.039674746256205790e-02,5.446840979829091663e-03,-2.566066990596509167e-02,-1.385205431402983245e-02,-1.817910343607356122e-02,3.660725293852426510e-02,-1.212188554419174440e-02,2.024168928780164731e-02,1.711439562226233640e-02,-7.334037223188924655e-03,2.421243093583442044e-02,4.248765173991084503e-04,2.509128436112310623e-01,6.326008094922816287e-03,2.926266292077767117e-02,6.414474272162437422e-03,-4.944224183016626695e-02,-2.674681190132348688e-02,5.699096224067294603e-02,-1.525444273237102077e-01,4.045008534762846442e-02,-4.205644603371299084e-01,1.842031276634218534e-02,-2.058208422991810241e-02,-5.552396064317888062e-03,-1.598347241385756137e-02,-2.497935904902402471e-01,4.166262369668065069e-01,8.029666370932765362e-01,-8.690362362497076887e-02
7.504420098629493996e-02,-2.580771901354140252e-01,-1.220934449804411542e-01,-8.607583458680416466e-02,4.717914324358319922e-01,5.278095727907163720e-02,1.347230195003337461e-01,8.158750260539249233e-02,5.819953278160838045e-02,1.564717098963853970e-01,2.232087507535261001e-02,7.120445803786398797e-02,1.000000000000000000e+00,-6.155960108129333863e-02,4.363421440095515552e-02,4.113415556046892685e-01,3.683553540994612407e-01,2.836201816935507991e-01,-7.770144279783608443e-02,2.585602413797096974e-02,2.169771835691207129e-01,-5.033191052775229934e-01,3.678601394718095108e-01,-2.095697635394671854e-01,-7.119334977061114733e-02,-1.874051885658029395e-02,-6.679690055322787257e-02,8.516559576766509210e-01,-1.938058919331118665e-02,8.557362334097695644e-02,1.221458201565220753e-01,2.706120608421930251e-02,3.772269167296527295e-03,7.837868140926379512e-02,-1.254056882411705431e-01,-7.171132033254976057e-02,-1.562908855476916742e-02,-5.133084441342301851e-02,-9.970910920682654610e-03,-4.127198184640853279e-03,9.430807336289436654e-03,1.422859875729068080e-01,8.798491227085451782e-02,-9.799698702094294944e-02,2.576000374298207177e-03,7.874136268095931201e-02,7.627911880754806306e-02,3.089646327934644082e-02,-1.212295690254408809e-01,1.897759151971853964e-01,3.871037281750364101e-02,-3.835033814422934145e-02,-6.298978626694480554e-02,3.417381602930426587e-01,-5.456057883781120776e-02,-1.754700720576921752e-02,1.547195186717066351e-01,5.801970035112786334e-02,-6.560149259775338582e-02,9.268906372262684587e-03,1.714109087990023372e-02,3.162734718856455851e-01,-8.694328616177270097e-02,1.705869622330950242e-01,6.644417103535622468e-03,-1.255761641397082906e-01,-2.233986459775054792e-02,-1.290314770422008595e-01,-4.511238584853133338e-02,-3.266283175603935940e-02,-3.147828438062048872e-02,1.006100670644055756e-01,5.159365475007145208e-02,4.719433755246169732e-02,-2.509217525850105518e-02,1.609683148966162269e-01,5.583951658045297611e-02,-7.079013861166734423e-02
4.496528185588306165e-02,-8.398992674834845906e-02,3.367692774061021698e-03,3.639681144614379665e-02,-3.634543847415543094e-02,-4.212908364113202714e-03,-2.274091873793851123e-02,-1.378461507009902214e-02,7.730361363150806131e-02,4.712614357962499612e-02,3.797547492932302343e-02,2.645152986375591889e-03,-6.155960108098759015e-02,1.000000000000000222e+00,1.821055927397279006e-02,5.185441384736060727e-02,3.294316473557630520e-02,7.528960761617481401e-02,-9.644551372381145182e-02,-2.508096498760451279e-02,1.018099618595455919e-01,-1.050194010475605649e-01,-1.926598274303708419e-02,6.087243731340371417e-02,6.741106138797067771e-02,8.351217821240840278e-03,8.416445147835911467e-01,-6.084418763520296064e-02,-2.129016651839563679e-01,-9.735240558168888336e-01,-3.023976375949765649e-01,-1.579416401784813351e-01,-3.011645271511664279e-01,-2.870598377457673767e-01,9.140855850084840251e-01,9.451806978641785761e-01,9.579275221657611583e-01,9.856436461011659489e-01,8.610017967518899251e-01,8.968388290542084196e-01,2.167202926180727615e-02,-5.158851096391276793e-03,-3.091309549910760054e-02,2.237156706189970257e-02,-1.726091608012712787e-03,2.033025675652548169e-03,3.437965498517895485e-02,-2.765906415660804654e-02,6.920300766430971529e-02,-2.057740808489749718e-02,3.357363740522693873e-02,-4.704963492044465789e-02,-7.205282081684367956e-02,7.753068267502312427e-02,3.111917950808487307e-02,-1.332471523455401748e-04,3.957513402191976080e-03,-2.992556131505746259e-02,2.157000292913501330e-02,5.036636092494593299e-03,-3.611408650660216223e-03,3.089935760805239198e-02,-3.786428004854208024e-02,1.507561947923526623e-02,-6.447248965033036162e-03,2.939250784221872359e-02,3.861243215025866871e-02,2.344275604118964060e-02,-3.852469415860561991e-02,-1.286754181761322856e-02,7.011470996438998703e-03,1.473765242964338376e-02,6.368188585121007522e-03,3.228334677635484855e-03,2.856099477362004230e-02,4.013841662959386804e-03,-1.169185707020935910e-02,2.782079882421143596e-02
-7.016789789315905877e-03,-2.320494934691223199e-01,6.907120178346888573e-02,-3.838482871160649873e-02,6.034947884396867773e-02,6.882878308307824322e-02,1.237052335660991376e-01,8.527753898027527757e-02,-3.721179472709892216e-02,1.318121662440213948e-01,6.330933891992850636e-03,1.428908429976065778e-02,4.363421440093248616e-02,1.821055927423090998e-02,1.000000000000000222e+00,3.454155894771165913e-01,-5.304973931416901572e-02,2.869504782460424730e-01,3.150930371292199467e-02,5.812517964172253526e-02,2.199097954816128450e-02,1.439364901539720853e-01,-7.698775230047026630e-02,1.982108587265013142e-02,9.522447011732027011e-02,-2.936537995991822872e-02,-5.044774934548770795e-02,8.492608815963887184e-03,-1.084929648213371622e-02,6.901589533042012080e-03,8.655520903029673141e-02,2.466314200552797986e-02,-3.750975313829110064e-02,3.925430632747093501e-02,1.568079077006390848e-02,-6.189214626605731018e-03,-4.650318145880199400e-02,1.910628382329958991e-02,-9.787389036395599280e-04,-1.011807446612194086e-02,-2.001606364123702242e-02,-3.523120177501185002e-01,-4.832274764290105107e-02,-1.737815807996621609e-01,8.691657062657892618e-02,-4.128727725925209202e-01,8.270682135113961442e-01,-1.506829332852229961e-02,-4.877150044080553570e-04,-4.033459078953802873e-02,-1.114921987181568680e-01,2.340612422099134365e-02,6.094973482064600101e-03,2.321831139177509273e-01,9.108631635888944644e-03,2.169524766712905006e-01,-5.519947658173995908e-02,-1.779551403909077414e-02,2.067917377914578747e-01,-1.758332712888207097e-02,3.756563068745572692e-02,-1.590933948971004763e-01,-4.269571052919601123e-02,2.092542823186091250e-01,-6.349234465060378529e-02,-3.960669673905851257e-02,6.697478810839534169e-02,5.168689263678153539e-02,9.299068772578600317e-02,-2.560342950812195643e-03,6.479398827280000162e-02,-4.206582572040833135e-02,-4.533278064111231909e-02,-4.650797309710013455e-02,7.977842099706550227e-02,2.992315231568290837e-02,-4.136239682469199097e-02,3.895506052260263447e-02
-1.070432988493368598e-01,-3.268102198561527172e-01,4.727955956214753563e-02,-2.307659924961946718e-01,2.960588585921246629e-01,7.240298967674432817e-02,6.181500924308418882e-02,3.369609802945578436e-01,2.526454830659182610e-02,2.552581885515133320e-01,3.851745525259593628e-02,5.645088085389399907e-02,4.113415556048429789e-01,5.185441384651364588e-02,3.454155894771455126e-01,1.000000000000000000e+00,4.682486406479077212e-01,5.066850588498628127e-01,-8.043927278176365991e-02,-3.135898838026581620e-02,1.722175263543992141e-01,-3.808602766860538086e-02,3.335703610783403300e-02,5.005037509984671534e-02,-7.109396707029927431e-02,-1.601095823553633779e-01,-4.358240420819329414e-02,3.270960153517020186e-01,5.029051389699566721e-02,-3.209788629217715655e-02,9.344074494039121548e-02,3.445221610588589806e-02,-4.267811548182049580e-02,-8.366367566850456752e-03,3.582246787750225508e-02,3.580153758983010276e-02,6.582686542702781939e-03,5.429729254668536065e-02,-9.364747885202297228e-02,-6.451981156803911210e-02,1.555019922319614556e-01,-2.507678923194537474e-03,-1.280897506495611571e-01,-4.406280373165978592e-02,3.335157133786755684e-02,-9.409833744154466606e-02,2.904619569158896630e-01,9.710845438103896110e-02,-2.447610929926746504e-01,2.997149858641228598e-02,-2.032582844160232549e-01,-5.123527099356770670e-02,-3.765451480795398848e-02,7.917010820164307461e-01,1.587926222463843795e-01,-8.586641192884017504e-02,-1.752174246337533103e-01,5.093610912489367898e-02,2.168467173173912327e-02,-5.968638868425454186e-02,6.285764736635561512e-02,4.029732185955764434e-01,-1.217731428373991509e-01,3.186243100092259750e-01,-4.457812898527910989e-02,-1.463335471216555550e-01,6.294045195420640282e-02,6.124134505712745119e-02,2.506643814591754532e-02,-7.841774595973440010e-02,4.074400910496967648e-02,7.820284548723602236e-02,-2.736958542727615726e-02,-4.089731784378018015e-02,1.547791622314082238e-01,1.892413574471610571e-01,-8.238299089828288180e-02,4.397899643113090118e-02
7.226641899641023103e-02,-4.315667445924991075e-01,-2.727029536493667111e-02,-1.357243968757732566e-01,2.297549303779660712e-01,5.626382946575256283e-02,9.278146090667157078e-03,1.415176172748867089e-01,7.799200746492820913e-02,3.397106145767315177e-01,-6.120796160801891296e-03,2.174400871872976971e-03,3.683553540996094555e-01,3.294316473548577345e-02,-5.304973931422558853e-02,4.682486406479389185e-01,9.999999999999997780e-01,5.010076565585923625e-01,-2.209506955995747812e-01,-7.253914096462005245e-02,7.474176367546431221e-02,-6.913260371957763266e-03,6.596286442510053416e-02,-4.459737719408129325e-02,-1.009423313360391788e-01,-1.358675233783954994e-01,3.040073532458829214e-04,1.599455523914646293e-01,7.624247974739377549e-03,8.116515494640239069e-04,2.864486831949714790e-02,2.092637676739531397e-02,-3.284019120553943044e-02,-3.768998701058678957e-02,-1.342729003411305931e-03,1.731580221308656048e-02,4.384273255500298339e-02,8.239828006526291049e-03,-5.692811864300894448e-02,-4.219856379877796881e-02,5.272209345565166683e-02,2.080615789344447686e-01,-5.032378449596863063e-02,-1.842406209974471396e-02,-2.246187020368270795e-02,-1.302874173836075511e-01,-1.342030241352462627e-01,3.258756402058016893e-02,-8.439704478658004161e-02,4.892418125125962136e-02,-4.089298172300368656e-02,-6.314184718368096028e-02,-1.125723127664467471e-01,2.039869046158185317e-01,7.097010061804460979e-02,-3.610905250350116003e-01,-1.076676603659575404e-01,8.683573919135166574e-02,-3.900702860806729566e-01,-6.551011031536237150e-02,8.317932415922631509e-03,5.811317309852190860e-01,-2.316380013728547016e-01,5.286995949483634938e-01,2.626462991248340335e-03,-3.853347336151908831e-01,-1.775674758493834271e-01,-1.275033943860933161e-01,-1.966532144159937046e-01,-5.131359202416146265e-02,-6.016616435017845682e-02,2.167725727411378700e-01,4.277371489664890530e-02,5.103704661802974107e-02,-3.532460206258600938e-02,2.446430409727529676e-01,9.262395070374098132e-04,-3.912666082191820771e-02
1.271955209602374515e-01,-6.287352251049560525e-01,-4.516659338949905594e-02,-1.707430768041574842e-01,2.075039146401629897e-01,7.669678853758291059e-02,6.442749248315261801e-02,1.634640866098322487e-01,8.221907786795991380e-02,2.691077467803968948e-01,2.229386315804146210e-04,2.365637759338993021e-02,2.836201816936717024e-01,7.528960761593457562e-02,2.869504782460159387e-01,5.066850588498602592e-01,5.010076565585945829e-01,9.999999999999998890e-01,-9.265899649693391804e-02,-2.053494976042507039e-02,3.554564801936323931e-02,1.222307164936625307e-01,1.101538259950236409e-04,-2.945103265912612719e-02,-5.851267817062429794e-02,-1.523558999205071041e-01,-1.176412596810911919e-02,1.726291489932647027e-01,3.894423272178973092e-03,-2.307131994855698282e-02,4.547387523669777637e-02,2.066727174983423038e-02,-5.474639913899975036e-02,-6.256623832347182890e-02,5.045134058705365299e-02,3.773856846323898895e-02,2.443699917749814557e-02,4.507370573439354461e-02,1.661697155710497795e-02,1.325167580409184441e-02,3.015247094511492795e-02,1.544964138782299601e-01,-3.582903491385668743e-02,-3.019472633835940459e-02,5.962994464734023073e-03,-5.942975222909442634e-02,9.057145323664778092e-02,3.066223106818192004e-02,-8.202251444469371711e-02,1.926445082687620880e-02,-6.946420262050240213e-02,-5.679421506534586966e-02,-5.898780957250641249e-02,3.354985498634496799e-01,4.986153098206878159e-02,-2.094058336461752587e-02,-4.757930437698953963e-02,8.292443584296515721e-03,-3.384850438947786117e-03,-3.193936807660309463e-02,2.728622475433729530e-02,1.651247922930397793e-01,-3.150620898148080440e-01,7.247101530212786136e-01,-1.056654712653869177e-01,-1.072866970440589096e-01,-7.372320587781459877e-02,-2.977501286645711440e-02,1.134853900045324632e-02,5.576422002477341572e-02,-1.315821931991740731e-02,1.234658028369507304e-01,1.193907333491030578e-02,1.719940770733295946e-02,3.849515197013671230e-02,1.574521144719343846e-01,-2.382597205020893158e-02,6.136265796142009645e-04
-3.941141523424499492e-03,5.679039344426788788e-02,1.349914326129932063e-02,2.344934712801139201e-02,-1.973778953438364361e-02,-1.972098024834594357e-02,1.958459031052051103e-02,-2.231508693592524142e-02,-3.737767037301950590e-02,-5.644838943725704467e-02,-5.084472489118669891e-01,-1.056630295032496003e-01,-7.770144279792803865e-02,-9.644551372359672081e-02,3.150930371292753884e-02,-8.043927278192507246e-02,-2.209506955996360933e-01,-9.265899649703690510e-02,1.000000000000000000e+00,-3.425356682364815719e-01,-2.398636326036982999e-02,1.923481488574495940e-02,-6.504715140770631586e-03,1.925586218724153337e-02,1.842213952128905069e-02,-3.976762529507630456e-02,-6.742528511926391965e-02,-4.065977585047762799e-02,1.976058795215873340e-02,7.605418979465362883e-02,2.758141676407252843e-02,1.764936049123340747e-02,3.746159703419952441e-02,4.594390791255273387e-02,-7.630190118593191406e-02,-7.976178575510189939e-02,-5.491803704051771706e-02,-7.612638028741057494e-02,-1.059407070613269455e-02,-2.353749508885286459e-02,-1.406743820231637701e-02,-1.828557938441299421e-02,2.551514118534735018e-02,9.880223542145648297e-03,5.375719023603529011e-03,3.025957511672543523e-02,-1.106936792304441010e-02,-3.106362373750121229e-03,1.117970145700665149e-02,-4.351482429453061053e-03,3.792908607195984248e-03,2.627642778695293141e-02,1.732671461195399096e-02,-6.288016651840352966e-02,1.370992296718183574e-02,1.151014110484224404e-02,-1.167643618023148956e-02,3.246891166310812704e-02,5.300205098185556407e-02,-3.015830159675181310e-02,-1.395283152062923304e-01,-6.938735969178427831e-02,2.696001931135049226e-02,-6.397401066377055023e-02,-1.822646533811369055e-02,1.734253717531915318e-01,-4.223015501978731878e-01,1.388753357488512752e-01,4.704809805099529618e-01,5.792342423829288656e-02,8.325416295955895274e-02,-2.632439768003427272e-01,-2.870828080988288566e-01,-2.598338581071187314e-01,-7.342450329628889827e-02,1.151758897853484044e-02,4.535459275128230633e-02,8.279992695692416083e-02
-5.662757349239588671e-03,9.209142236475456860e-04,2.269433271401204502e-02,2.054445724728631503e-02,8.105814044025943729e-03,-1.125785895809916504e-03,7.724950778105488421e-03,-2.511960911553822937e-02,-1.165362925845123132e-02,-1.637145994383113964e-02,8.976474197353581652e-02,1.397973345730059436e-01,2.585602413790503637e-02,-2.508096498703712290e-02,5.812517964177816437e-02,-3.135898838016174667e-02,-7.253914096456373639e-02,-2.053494976036450426e-02,-3.425356682365292005e-01,1.000000000000000222e+00,4.925141916831123068e-02,-5.175718856321258332e-02,-2.047662287714375334e-03,-1.474469535186726660e-02,2.306380106467855601e-03,-8.128983715519202263e-03,-1.894230907645459705e-02,3.078386660084937027e-02,6.100713702624228560e-03,1.795135710300701376e-02,8.384395328893408383e-03,8.637157165888406001e-04,1.397679173942660384e-02,2.380139412960917064e-02,-2.571483987480901318e-02,-2.523645875546583206e-02,-9.583259799127098050e-03,-1.096129871407641905e-02,2.999987009944332303e-02,5.401774797696267533e-02,-1.916957139014615480e-02,3.654999383533513897e-03,1.245082747222982407e-02,-1.278736455860061960e-02,2.035446765386264133e-03,8.074826494873715149e-03,6.400916500543989487e-03,-1.083933688202342802e-02,1.832712509570112031e-02,3.944438338259983155e-03,6.350741409747502446e-03,-1.662129833600755951e-03,-1.841345567374839606e-02,-5.077187427726891078e-02,-2.302893850146064264e-02,4.316480984916191282e-02,2.731226765323437750e-02,-9.398290476986344635e-03,3.052403296699890758e-02,1.735476252985710538e-02,3.890813374219569964e-01,-6.626440293503231549e-02,7.439432141944413157e-02,-2.048642406669073587e-02,-9.546495421749495724e-02,-4.919127290251946311e-02,1.537225512912709091e-01,-3.894362555339483389e-01,3.285083279061239148e-02,1.424023481239937716e-01,3.145547637185219791e-02,-3.436878507106699149e-02,-2.828814528298937174e-04,-2.177409283011027055e-02,-2.557064573286296078e-02,-1.353164270462983432e-01,-1.136850525782664434e-01,-4.071535654036079199e-01
-4.349551804421513540e-02,-2.887045695837102324e-03,2.566772902740314943e-02,-3.465253231045042903e-02,3.497242010243722388e-01,5.334537496101825725e-03,2.617293802529276764e-02,5.193455780638470826e-02,-6.995828604275226154e-03,1.338402488303168034e-02,5.638895728771911413e-03,2.836396506424233160e-02,2.169771835691611805e-01,1.018099618592732541e-01,2.199097954813096847e-02,1.722175263543111179e-01,7.474176367533438836e-02,3.554564801922590472e-02,-2.398636326043848341e-02,4.925141916826555888e-02,1.000000000000000000e+00,-7.843769589660373187e-01,6.230221517028531730e-05,-7.870624345005919342e-02,3.368550369120815735e-01,4.304490291943300351e-01,2.246772765885955148e-01,2.089343483995088901e-01,-3.955292442321168417e-02,-9.890726425384786802e-02,-1.433677289766663587e-01,-4.525142686357119803e-03,-3.294757714808104615e-02,-7.157453032123385628e-02,9.358632799276093983e-02,1.408112584769618258e-01,1.391769213498221247e-01,8.490408424406364896e-02,6.603263452326529892e-02,9.655594302998307676e-02,2.459502758823502166e-02,7.678080994946180453e-03,5.232855883778140963e-04,-2.006296648683049758e-02,6.651594104530751499e-03,1.168715782693666855e-02,5.346929250326524358e-02,2.427926611508671173e-02,-6.892503559639384658e-02,6.419898994931907965e-02,-5.876631943876818066e-03,3.894736486726248052e-03,-4.906598616395258482e-03,1.710706895821136608e-01,-2.682283835246791585e-03,-1.041639974906546917e-02,3.435976094433274008e-02,2.755651354633618585e-02,-1.269077386606737301e-02,-1.847240026117557546e-03,2.936100041872681185e-02,1.193941969550267185e-01,-1.253019941535431778e-04,-1.484044183238974156e-02,1.022407713459573238e-03,-1.520395939903422186e-02,2.014749460093618466e-02,-2.857314065159593727e-02,1.507228095612059456e-02,-1.183664092338825025e-02,9.895743847129242002e-03,3.410240315929480640e-03,-6.918987377146313886e-03,-1.250057034752098672e-02,1.275116057317123366e-02,3.376943571754020129e-02,-2.728419174631389367e-03,-2.581420849919651914e-02
3.002570881448218473e-02,-1.263559721308172290e-01,9.934373087360306304e-03,-2.361812366575937946e-02,-3.824186349175454080e-01,7.698955825086685120e-03,-5.626449040202428920e-02,1.640831641981415831e-02,1.436972357571435687e-03,5.738214135434442642e-02,-1.036781523173411525e-02,-3.805401319292587431e-02,-5.033191052775152219e-01,-1.050194010472850215e-01,1.439364901540083341e-01,-3.808602766849967375e-02,-6.913260371758112206e-03,1.222307164938504637e-01,1.923481488581893495e-02,-5.175718856319791450e-02,-7.843769589660022357e-01,1.000000000000000000e+00,-4.034848114904068805e-01,-9.968038211323766024e-03,-9.962125561268037055e-02,-3.354606049870407780e-01,-2.909132057599491672e-01,-5.638072924317641954e-01,6.773551833218928453e-02,1.078432250851967394e-01,1.760794663288417772e-01,1.102089406490569523e-02,2.503923704009441628e-02,6.093702313040055135e-02,-7.927615210454522221e-02,-1.584007147943689853e-01,-1.929707206932871066e-01,-9.333901351835938165e-02,-1.219500810918123790e-01,-1.542940379371698922e-01,1.112098686186130977e-04,-4.764200478576412906e-02,-7.282189202646401072e-02,3.937686712260159844e-02,1.368488928397361762e-03,-1.090035790253622711e-01,2.925579083217704195e-03,-2.437422655745787731e-02,8.407285683131050791e-02,-1.526069203439602839e-01,-6.769838826301335932e-02,-9.921952817592215659e-03,-1.665349927045855821e-04,-1.810780572999335369e-01,5.411689647010959475e-02,1.824077924168615236e-02,-1.467807152165629403e-01,-4.958935230478282719e-02,4.883130393184110379e-02,-2.517189848707669306e-02,-1.059923960863905744e-02,-2.102866240819380728e-01,-6.289149569919290361e-02,2.356567136721318123e-01,-8.166437418627547906e-03,-4.200452132361920388e-02,-2.043129517391371885e-02,7.763971473170906690e-02,-1.295199459724115897e-03,8.854576728853470052e-03,5.547800638451866329e-03,5.198398463697980094e-03,-1.473454055898889420e-02,-7.129342941649161741e-03,3.277487698299573482e-02,-2.311343546071420452e-02,-4.162642049533268884e-02,5.687579576465214698e-02
2.242210210142403862e-02,-7.766689598796958430e-03,-4.490348578590151740e-02,-3.531156268177351558e-03,6.042552045069928823e-01,4.726026240999261704e-03,4.409898069317087083e-02,-1.107564550576032800e-02,1.276406583040258502e-02,4.781286537596154810e-04,1.497638960969108679e-03,1.731752921398968872e-02,3.678601394717861961e-01,-1.926598274313109233e-02,-7.698775230046024654e-02,3.335703610774934380e-02,6.596286442500948199e-02,1.101538259072446950e-04,-6.504715140770040913e-03,-2.047662287670149427e-03,6.230221515173045750e-05,-4.034848114904017735e-01,1.000000000000000222e+00,3.472370448954710254e-01,-3.311913746120536683e-01,1.264093239775853084e-01,-5.429969442265678709e-03,3.543910037404082169e-01,-1.600035515774187594e-02,2.251035979914127461e-02,2.924305739958488193e-02,2.161660401158468133e-03,7.097120509332597096e-03,3.039213129097022292e-02,-4.229551447453653440e-02,-1.828021931549402360e-02,1.294730635297408443e-02,-1.263647092938420709e-02,1.977939374365711780e-02,1.955771434567311548e-02,-8.583197653065501725e-03,5.906445257844430280e-02,5.332464188108478748e-02,-2.843336290446782724e-02,-4.246233980960538792e-03,6.690869326591503130e-02,-2.234360851080024676e-02,4.278973792797028698e-03,-3.269029686920597866e-02,8.904028218318653376e-02,4.327588740051709071e-02,-8.313928315784861744e-03,-1.320461918078334046e-02,7.340195169094958227e-02,-3.039371687759265250e-02,-1.631438500306957654e-02,7.161246523561735911e-02,2.221037150507696248e-02,-3.719789411886838953e-02,2.204313543233671693e-02,-8.502304330262108051e-03,1.157572160275653905e-01,-6.949569418997568471e-03,-4.298545249809589130e-02,2.371124453847632887e-02,-1.079687351571839357e-02,-1.430233346397120388e-02,-5.229478993437540468e-02,-1.602329003595496029e-02,-4.455878666990308393e-03,-1.636265893753255374e-02,2.159521614750581006e-02,2.140136871630360371e-02,1.983610835888149557e-02,-2.918750508576990754e-02,3.501639560970284948e-02,3.386505968569165914e-02,-2.956628131714062607e-02
