O $a$ ,O $b$ ,O $c$ ,O O ,O Al ,O Ca ,O K ,O Mg ,O S ,O Si ,O Th ,O U ,Fe AlO1.5 ,Fe CaO ,Fe KO0.5 ,Fe MgO ,Fe Ssil ,Fe SiO2 ,Fe ThO2 ,Fe UO ,Al $a$ ,Al $b$ ,Al $c$ ,Al Al ,Al S ,Al Si ,Al CaO ,Al SiO2 ,Ca $a$ ,Ca $b$ ,Ca $c$ ,Ca Ca ,Ca S ,Ca Si ,Ca KO0.5 ,Ca MgO ,Ca Ssil ,Ca SiO2 ,Ca ThO2 ,Ca UO ,K $a$ ,K $b$ ,K $c$ ,K K ,K S ,K Si ,K SiO2 ,Mg $a$ ,Mg $b$ ,Mg $c$ ,Mg Mg ,Mg S ,Mg Si ,Mg SiO2 ,S $a$ ,S $b$ ,S $c$ ,S S ,S Si ,S Th ,S U ,S SiO2 ,Si $a$ ,Si $b$ ,Si $c$ ,Si Si ,Si Th ,Si U ,Si ThO2 ,Si UO ,Th $a$ ,Th $b$ ,Th $c$ ,Th Th ,U $a$ ,U $b$ ,U $c$ ,U U
-2.313887356144672391e-01,5.489037132271884047e+02,1.691255614621745007e-01,-4.190754529659784788e-01,-1.259693514649589119e-01,2.735373319343445964e+00,-1.258625252561951902e+00,1.932886869525271223e+00,-5.551292791713148371e-03,-6.170974411011123095e-01,8.278579652457046905e+02,1.349935711195656118e+01,3.262001882312318776e+04,4.885987661960141268e+05,5.398931284864078407e+03,2.412976439156370543e+04,-4.341292297689121369e+03,1.002904979427080150e+02,-2.226857646156439092e+06,2.911609799179200782e+05,1.287826114200540939e-01,-1.106620135645678374e+03,1.241263424468018295e+00,-2.951483868241477015e+00,-2.338860620574784166e-01,8.426664939628990325e+00,3.811877405400124844e+05,6.672896093021675188e+04,5.379032313165332119e-02,-1.829079911165716840e+04,-1.333721456929542981e+01,-1.498597609651424989e+02,-1.605701479829740208e+00,-3.075460202359467932e+00,3.601598106829726603e+05,2.788139685476044542e+05,1.594468491357347812e+05,4.950185284037939855e+05,1.674702912664632546e+06,-1.403188905346880492e+05,1.611217274646863928e-01,-5.062595643603718258e+02,-1.218141108892471358e+01,-1.376026589855167437e+01,-5.991362460636306952e-03,2.316352215096742218e-01,4.067603501624190540e+04,1.781313996511229777e-02,-4.857217533572255661e+02,2.158941943536619168e-01,-6.110609474802020991e+00,-8.645962586508931791e-02,9.102171863625478920e-01,5.560226938972505741e+04,1.686002692984708007e-01,3.632506224522798561e+02,1.633661253781831801e-01,5.995432812414354384e-02,6.464783824279334290e-01,1.381173836673923461e+03,2.245165454734467492e+00,2.136776170627444174e+02,1.115751819274468787e-01,-1.125001417843415084e+03,1.967452462891770004e+00,-8.885807150823656075e-02,4.774111563256455248e+00,-3.757804125262619310e-01,-1.852663059639506973e+06,-4.220801068503931310e+04,-1.649182099896873055e+01,6.505095720609035925e+04,3.550297552115951021e+03,3.931428842912295659e+04,2.196812534620169011e+00,-3.033972786032587919e+03,-4.891907785832628974e+01,9.676139591658257544e+00
4.901088861466386393e-02,-4.175808284199490572e+02,-1.472659664945177083e+00,-1.778689267383631312e-01,2.394744542199386927e+00,5.960484038598897749e-01,6.996919981619875717e-01,1.062921565018048797e+00,1.653079730127415825e-02,-4.036258462300163635e-02,1.349935711195096033e+01,1.762194541691044947e+02,4.800972139160754159e+04,1.570178249751943622e+04,5.622033508674912810e+03,1.631605751933376087e+04,7.115406803137349243e+02,4.909889407599890546e+03,-2.135101972623949696e+05,2.092065543017143209e+05,2.988677921010843841e-01,-1.873962058994579820e+03,6.622039512446184162e+00,-6.184682815362242181e+00,-4.840289324442688113e-01,-1.109624326761252222e+00,-8.165121074502136617e+04,6.718836776231064869e+04,1.426867146783498963e-01,-1.356184410765529265e+03,1.142051848816930715e+01,3.046067301644783143e+01,-5.785292283273534703e-02,1.068615893198267441e+00,-1.741245006440978977e+04,-8.917245514385254864e+03,1.129685695406986997e+04,7.316664614246343262e+04,-2.589007121666605963e+04,9.436370059673587093e+05,3.065662797519702262e-02,3.765933538287952729e+02,1.171375063903225655e+00,-5.749332416258635448e+00,-6.161390417932029878e-02,3.356202582308090432e-01,-3.055368442360797872e+03,9.832465340370778739e-02,-6.379569129180362097e+02,1.390433779318637875e+00,-1.158241716175834490e+01,-5.885960653192516823e-01,-8.630934098865893356e-01,1.796052868899980604e+04,-7.291175958262631485e-02,3.059143158004114298e+02,3.541098429742672860e+00,-1.092245578237297787e-01,2.659247822510270587e-01,1.080030220390712614e+01,7.402381399871438283e+00,2.460353022927855363e+03,1.390858909192593529e-01,1.320920282887826147e+02,-8.564271937999356155e+00,-7.584720389290881826e-02,1.196813645673592497e+00,-2.279313189652805161e+00,9.183796259942880715e+04,-5.108240965992814745e+05,1.121119219943099266e+00,-2.781861562647400660e+03,-2.285407843047991960e+01,-1.456989243768343385e+03,-4.330385228624241023e+00,1.635080290660383980e+04,7.878898303797857352e+02,-7.241102903837403915e+01
1.270973257016083608e+03,-1.203934173052059487e+07,-8.119965537805436179e+04,-5.199519982362927294e+03,1.226902700704341696e+05,2.016890077202041357e+04,3.375261198090221296e+04,2.014384703349254414e+04,5.818992241380441556e+03,8.849930412329491446e+03,3.262001882305739127e+04,4.800972139160229563e+04,2.579824419284621716e+09,-1.398176851679034472e+09,6.568774321697718650e+07,4.548992696753119826e+08,4.612063272451918125e+08,2.252313013272409737e+08,-6.007486385901405811e+08,1.480492763000653684e+08,8.747710256856733395e+03,-9.483570870261977613e+07,5.382161419145386899e+05,-4.228752276117053116e+05,-1.448849209085116672e+04,-7.846847124254395567e+03,-2.481541497734421730e+09,3.364211980726622105e+09,-1.469656360328431219e+03,8.767255985523484647e+07,3.223180285865492187e+05,9.995568679811783368e+05,8.618167541926004560e+02,2.859560523075448873e+04,-2.905502549883866787e+09,-1.382212761446949720e+09,-3.219427167476552725e+08,-1.326350498676472902e+09,-2.832220386961957812e+08,-1.018892315389595777e+08,2.950800608824454230e+02,1.085574854167553410e+07,1.369934057345238398e+05,-6.430032463424658636e+05,3.835259413767603291e+02,5.107528511154229818e+03,1.810624821889479160e+08,1.025835373556795957e+03,-1.450798637395394780e+07,1.853595033019265393e+05,6.685389509342466772e+04,-6.235058250264369235e+03,-1.144257119794304344e+04,6.415250251487302780e+08,-1.255667107837089816e+03,-1.014668668350312393e+06,1.224869120740310027e+05,3.306136769441425713e+03,-2.756781126887254686e+03,9.015084941674603615e+05,1.934885062429764275e+03,4.706505794278660417e+08,-1.581151308824876651e+03,1.344093638310685568e+07,4.403695998814243467e+03,-1.362520086200113610e+03,-1.795019735465292342e+03,-7.376858860539582565e+03,-3.918923114084920883e+08,-1.517961610379947722e+08,-7.330506806003084421e+03,5.203023050661741197e+07,8.125455528104023542e+05,1.646050871377018280e+07,-1.664376990433302353e+03,2.417135595046870410e+07,2.096417578293088882e+05,-2.256876244053857226e+05
6.704598200760052350e+03,-3.449502660812877864e+07,1.971834517197519745e+04,1.935626278926247687e+04,-8.321203567400074098e+04,-1.417304418234687182e+04,-5.015910130398103502e+04,-2.996329567983961169e+04,6.804625641877137241e+04,2.346616342856159099e+04,4.885987662013894296e+05,1.570178249770856564e+04,-1.398176851672090054e+09,1.999596980766077576e+11,2.413551807752938867e+08,5.048641634202812314e+08,3.631363712828789353e+08,5.263841581723350883e+08,-6.564806120033636093e+09,-1.264343114365297794e+09,3.613655590029562154e+04,-1.742104396242930889e+08,-2.481654488011546491e+05,1.081385330424512504e+06,1.207789047540407628e+05,3.078502805570317651e+04,2.752771034081298828e+11,-2.115993955596427441e+09,-1.421359846056612732e+05,-8.781053334907350540e+09,-7.025229942714212462e+06,-5.136096372849489003e+07,-6.057483464471510379e+05,-9.220403704806233291e+05,1.864520002049772644e+11,1.603903315766194153e+11,1.737215778878016968e+11,2.242208447871026917e+11,2.153140785498453979e+11,1.949231977421854248e+11,5.969895535694085993e+03,-3.465187959055984393e+06,-4.237503933665871737e+05,1.292328761990479426e+06,-2.262501237589562606e+03,1.160985774382135105e+03,7.184564996596891880e+08,-8.085046933313089539e+03,7.291211718889331818e+07,-1.769459368520225980e+05,5.104743429563374957e+05,-6.734474875561957015e+04,-1.152340001651190978e+05,1.281356259605393648e+09,6.305214248217670502e+03,-6.783522871860141458e+04,2.758310395985917785e+04,-1.501287266052490668e+04,7.980221240992818821e+03,4.312787525682663545e+06,-3.588967370126796595e+03,4.048195183200459480e+08,-6.062381267235751693e+03,1.045767205625839904e+07,-3.761932907091117522e+04,2.807685794590483511e+03,2.731442175840771597e+04,1.179941932244232703e+04,-2.946363380019847870e+09,-5.264761528552046418e+08,1.437501313427231980e+04,6.709942259083314240e+07,8.829650267711918568e+05,9.913067679933862761e+06,1.667872631146555432e+04,5.306363711828349158e+06,-3.864522159162709140e+05,7.808735990983947413e+05
-6.934653591338683043e+01,-6.316853078541033901e+06,2.680562152980460814e+04,-1.353033804230637088e+03,9.157999751553352326e+03,1.534765714016521451e+04,1.808509037459810133e+04,1.228628159203989890e+04,-2.171080503795956247e+03,4.350373609121769732e+03,5.398931284842308742e+03,5.622033508721378894e+03,6.568774321694306284e+07,2.413551807787149251e+08,8.784644905658773184e+08,2.229059282547095716e+08,-3.875953471545173228e+07,1.329736527838822752e+08,1.421574254141371250e+08,1.942119206915466189e+08,5.173589038280208570e+02,1.582582712485180236e+07,-6.572985267366732296e+04,2.333877704166071999e+04,1.130835297401106072e+04,-7.174906341143271675e+03,-1.093639171909750462e+09,1.957615141083690897e+07,-4.800842195792459961e+02,4.126101653320459183e+06,1.332803819251094246e+05,5.315887645893981680e+05,-5.000615880104967800e+03,8.357101524218291161e+03,2.120015400859657526e+08,-6.961290438415953517e+07,-5.589779147369116545e+08,2.880866624198843837e+08,-1.622281032575098798e+07,-1.457598340532184243e+08,-3.654573458669550519e+02,-1.568527477172190696e+07,-4.390460847073736659e+04,-6.653822582830694737e+05,7.551242827260055492e+03,-1.562755902629519551e+04,1.145595142304311514e+09,-2.919442989629993122e+02,-3.405898689169776480e+04,-2.298891363161480695e+04,-1.123597780457005574e+05,2.220587312412641495e+03,6.460889895458863066e+02,2.543418275663102269e+08,1.223251392664655555e+02,7.320703858972467482e+06,-2.550037523012922247e+04,-5.917290660118648020e+02,5.070943595696359807e+03,-9.979514527859751834e+05,2.474425768974786479e+03,-1.381513114272717237e+08,-4.530943609267036436e+02,9.621107682554611936e+06,-2.455550324418962191e+04,-2.507675600937004390e+02,3.140270580114945460e+03,1.724341418703184900e+03,4.713868221644361019e+08,-6.943399071984306909e+06,8.804905325989966514e+03,-1.269435854509037733e+07,-4.166110782501494396e+05,-9.465592459825174883e+06,3.087918704556328066e+03,2.622013904340110254e+06,-9.061683106490060163e+04,7.247127413087728200e+04
-7.771435796723553722e+02,-6.535386152467180975e+06,1.347900282971513661e+04,-5.975528493616685410e+03,3.300354849455558724e+04,1.185998037433984064e+04,6.638684378328941420e+03,3.566324790338497405e+04,1.082835093221636271e+03,6.188796671065339979e+03,2.412976439151996601e+04,1.631605751938623325e+04,4.548992696754819751e+08,5.048641634120350480e+08,2.229059282547282577e+08,4.740620144482814670e+08,2.513201437229008079e+08,1.724853512213692963e+08,-2.665964438836460114e+08,-7.697134804034024477e+07,2.976323773832417828e+03,-3.076214825585614424e+06,2.092107261447330893e+04,4.329257938751453185e+04,-6.202103554287338739e+03,-2.873779283397168183e+04,-6.940630419894716740e+08,5.538815796248826981e+08,1.634772789087501451e+03,-1.409687031549260020e+07,1.056975168244319793e+05,5.455066206023715204e+05,-4.179650783359962588e+03,-1.308461007494853447e+03,3.557804098224146366e+08,2.958089860235234499e+08,5.812602602640881389e+07,6.014237514136137962e+08,-1.140278149903026104e+09,-6.827922097967832088e+08,2.085688532635461797e+03,-8.201477095148197259e+04,-8.549256390741220093e+04,-1.239353148832281586e+05,2.128568482198159018e+03,-2.616449324619281924e+03,2.955524512667445540e+08,1.382128581689805969e+03,-1.255635153239233419e+07,1.254887302996751350e+04,-1.504769989923778048e+05,-3.570778074369340175e+03,-2.932196349817939790e+03,6.370945177042669058e+08,1.566564835253326692e+03,-2.128467461918854620e+06,-5.946266607440978260e+04,1.244209765314857577e+03,3.906284968105594544e+02,-2.488508536007311661e+06,3.041566671921163106e+03,2.570600098990490735e+08,-9.493173099693316317e+02,1.076180459759892337e+07,-1.266498803432757813e+04,-6.806159221143150262e+02,2.167909021345235942e+03,1.500869839525820453e+03,9.334392913583557308e+07,-1.562225827067485452e+08,4.067328137739888916e+03,1.733641805848917365e+07,-1.847745476858735783e+05,-6.114637134669699706e+06,4.400969783385377013e+03,1.218145527656929754e+07,-1.325855522325452184e+05,6.010392051738514419e+04
5.940102376398648403e+02,-9.771004485169541091e+06,-8.802170984989206772e+03,-3.979037667664699711e+03,2.899766531130898875e+04,1.043451758743454775e+04,1.128144956115097102e+03,1.695771780124707220e+04,3.784569626578291263e+03,9.325052059448453292e+03,-4.341292297692762986e+03,7.115406803334126380e+02,4.612063272453773618e+08,3.631363712818809748e+08,-3.875953471549306810e+07,2.513201437229175568e+08,6.076680332594434023e+08,1.930963652029009759e+08,-8.290814648537182808e+08,-2.015835425964107513e+08,1.462452551551371243e+03,-6.321927523918750230e+05,4.683943144819512236e+04,-4.367481360132489499e+04,-9.970001229471959959e+03,-2.761006064635921575e+04,5.481348813598128036e+06,3.066404567362459898e+08,2.805976026928485112e+02,4.035817403582098195e+05,3.668520404251747095e+04,3.751392621417080518e+05,-3.641296608138591637e+03,-6.673681073341045703e+03,-1.509838569946142286e+07,1.619824326186722517e+08,4.383093020979586840e+08,1.033323160570369214e+08,-7.847966860574958324e+08,-5.056019658556227088e+08,8.006113801964992263e+02,7.704201854101641104e+06,-3.802794629002918373e+04,-5.867106232112154248e+04,-1.623053579653633960e+03,-4.101554336575148227e+03,-1.546048897932766378e+08,5.251204362299852164e+02,-4.901894254776739515e+06,2.319185300342851770e+04,-3.427569428943287494e+04,-4.982263826890336532e+03,-9.924832774271228118e+03,1.858491305810049474e+08,7.927004241518635581e+02,-1.013387187606365606e+07,-4.136832883907201176e+04,2.401496513216367475e+03,-7.955538021128965738e+03,-3.092343852923233993e+06,4.556907598365622221e+02,4.197092509802031517e+08,-2.044491506218079849e+03,2.021765533105576411e+07,8.448310157532508811e+02,-2.029139843787732161e+03,-6.924528915838925968e+03,-3.537819512664466401e+03,-8.291061130525351763e+08,-1.157384047386156023e+08,-6.800070152986864741e+03,5.440724861986297369e+07,3.269388386370351072e+05,8.639269345750518143e+06,-1.137178891776860155e+03,1.782918960084072873e+07,1.687708992936479262e+03,-6.054048400927205512e+04
6.631206600728249896e+02,-9.028640873277669773e+06,-9.246569534895286779e+03,-3.174874614862489580e+03,1.661069609791746916e+04,9.021600926601089668e+03,4.968648493407354181e+03,1.242346078105476226e+04,2.530476727343901530e+03,4.685238390442608761e+03,1.002904979127904852e+02,4.909889407614562515e+03,2.252313013273369670e+08,5.263841581706554294e+08,1.329736527838699669e+08,1.724853512213684320e+08,1.930963652029018402e+08,2.444517108387758136e+08,-2.205224305839195848e+08,-3.619425608786149323e+07,4.411316559721303747e+02,7.089413395856044255e+06,4.961066399360225887e+01,-1.829302864437791141e+04,-3.665516702736509160e+03,-1.963696307640408122e+04,-1.345322367911688983e+08,2.099107884077577889e+08,9.090618664438821384e+01,-7.276083492380277254e+06,3.693766344752717850e+04,2.349876157365861291e+05,-3.850075837381679321e+03,-7.026561479802828217e+03,3.598141195585815907e+08,2.239102978193678558e+08,1.549509676876352727e+08,3.585127681618322134e+08,1.452932875683116913e+08,1.007036545318971425e+08,2.904125400379207349e+02,3.628419660429795273e+06,-1.717228285637990484e+04,-6.098640115065694408e+04,2.732843078360924096e+02,-1.186624357823625360e+03,6.617829966724379361e+07,3.133820521305133298e+02,-3.021573217771419324e+06,5.792044121957234893e+03,-3.692851827166438306e+04,-2.842345617354354999e+03,-3.298505587852149802e+03,1.938707268349027038e+08,3.532341015296065621e+02,-3.727446663155424758e+05,-1.159482330109728537e+04,1.454552247276240848e+02,-4.378541960675018885e+01,-9.562448585133810993e+05,9.481163420914896278e+02,7.563966241448353231e+07,-1.763741753324662113e+03,1.757719220547621325e+07,-2.155733165775098314e+04,-3.583298943646937005e+02,-1.823452142991274513e+03,-5.239975173133706221e+02,3.034676260784137622e+07,7.977449293924814463e+07,-9.432385317233751039e+02,1.965452091035936773e+07,5.787933201339806692e+04,1.846580801240797620e+06,7.859970124520131094e+02,7.277975335262619890e+06,-2.753520008698810852e+04,6.021998062773679976e+02
-2.000390889246407937e+02,7.939653705109742470e+06,2.690553347017801207e+04,4.245084387477782002e+03,-1.538268508286648103e+04,-2.258432046691999494e+04,1.470461414052681721e+04,-1.651166700054500689e+04,-1.119989813356496779e+04,-9.568175787713156751e+03,-2.226857646156815812e+06,-2.135101972624695045e+05,-6.007486385908515453e+08,-6.564806120019020081e+09,1.421574254141621292e+08,-2.665964438841809630e+08,-8.290814648539483547e+08,-2.205224305841647089e+08,2.317059974661343384e+10,-5.877923215561813354e+09,-2.898132864257521760e+03,1.086150614195406623e+07,-2.852172793880273093e+04,1.164448144580708904e+05,1.123562900127456669e+04,-4.990186786143183417e+04,-7.506916504796099663e+09,-4.813463770690729618e+08,4.490784839580323023e+03,2.335180595525149703e+08,2.181203177860756987e+05,1.953722578888206044e+06,2.564909875895775986e+04,5.023458695994360460e+04,-5.298012115988929749e+09,-4.607396746044442177e+09,-3.390264025419237614e+09,-5.895065562105024338e+09,-9.018382233199439049e+08,-1.741432992979474068e+09,-1.319105620172670115e+03,-4.180997722792379558e+06,1.190592098680881900e+05,1.942856729675776151e+05,2.398606171965548583e+03,5.882260612651391057e+03,-7.874431115527588129e+07,-3.090968521154971427e+02,4.009611981272441335e+06,-1.273751063904246257e+04,1.963113016634132873e+04,1.280298404411145384e+04,9.432857502399618170e+03,-3.537588971667712331e+08,9.455927342181680615e+02,1.994689981666136766e+06,-2.770310533701988243e+04,5.544809484594491551e+03,6.675054325736962710e+03,-8.790665826235789806e+06,-4.720115517897718382e+04,-3.094494796553740501e+08,1.469369912473808427e+03,-1.510639482845150121e+07,-3.620232476948060503e+04,5.639257132482730412e+03,-1.016915647388515645e+05,2.379438533599425864e+04,1.224860364362493515e+10,8.067421447205929756e+08,5.810352335413164838e+04,-4.079869928398869634e+08,-1.354977779246007837e+07,-2.715955584720842242e+08,-1.459580226465196392e+04,5.183173604334564880e+06,5.103063557470494998e+05,7.911129598585917847e+05
-2.128637074469876609e+02,9.535131702025937557e+04,3.349913945294566656e+04,2.754425793889156012e+03,4.678548154065078961e+03,-9.548060562598375327e+02,4.295519498207811921e+03,-1.376531161942102881e+04,-2.586091414862152760e+03,-2.055160916271800943e+03,2.911609799179413822e+05,2.092065543017662712e+05,1.480492762996878326e+08,-1.264343114336695433e+09,1.942119206917324960e+08,-7.697134804008479416e+07,-2.015835425962542593e+08,-3.619425608775474131e+07,-5.877923215562630653e+09,1.270863595443618202e+10,4.407105695761775678e+03,-2.164479867487698421e+07,-6.649465153993682179e+03,-6.603494492866558721e+04,1.041763264096915691e+03,-7.554473974861736679e+03,-1.561897553005042553e+09,2.698961737275163531e+08,1.026795276680074949e+03,4.082023000024245679e+07,4.910572535256149422e+04,7.080852963890531100e+04,7.087191175061839203e+03,1.927339095006220305e+04,-1.322337287079916716e+09,-1.079617680375933647e+09,-4.381397030630626082e+08,-6.286317393245705366e+08,1.891324191344023705e+09,2.959809993745759487e+09,-1.331244386256779535e+03,6.189268813285054639e+05,4.302729732204119500e+04,-1.862241000261761365e+05,6.726094523150618443e+02,1.162506708234702955e+03,3.372246863426509500e+07,-7.987778460419460771e+02,4.867963542590576224e+06,8.550929559957490710e+03,2.434322907976008719e+04,-5.997781735277620783e+02,-7.424089252631198178e+03,-2.115425407716448605e+08,-1.176315620024606233e+03,5.539944613342859782e+06,4.799066138623430743e+04,-1.188635215766496231e+03,2.846983007903320868e+03,3.746402187123822980e+06,9.747909968193796522e+04,-2.188620767330513000e+08,3.002835645915066834e+03,-3.582648851172162686e+06,-1.404296478382443311e+05,-1.184617533124881902e+03,2.741452150228975006e+04,-4.941588542368967319e+04,6.333907630893086195e+08,1.468853559465985537e+09,1.625824292850761049e+04,-3.944871732163062692e+07,-9.888041792788011662e+03,-1.685574000149142742e+07,-3.764518894851157711e+03,-4.509885680339900404e+07,-9.473138890297473408e+05,-2.881028932689414360e+06
-1.151208414527007950e-02,-2.104732712672158446e+00,2.667715160660527052e-01,-3.271200465844644606e-02,1.421267849860455623e+00,3.185604907304567107e-02,1.024727116205888383e-01,2.003850819220934221e-01,-1.093094259951572084e-02,1.182989624608902363e-02,1.287826114262466126e-01,2.988677921012553584e-01,8.747710256858365028e+03,3.613655590019896044e+04,5.173589038273075857e+02,2.976323773830895334e+03,1.462452551548828978e+03,4.411316559704260385e+02,-2.898132864265816806e+03,4.407105695757688409e+03,6.300434416038237506e-01,-2.309635673707074602e+03,1.424517041058598289e-03,-2.481892568823665712e+00,1.071314489852445151e+00,2.816602020313154764e+00,1.304411307233675761e+05,1.289790519159426185e+04,-4.687244357272307704e-02,-1.583587731791650413e+03,-5.912178896865661670e+00,-2.612057961827327635e+00,-1.176321176467346324e-01,-4.080844250009469376e-01,3.388493097279005451e+04,4.241453719008996268e+04,4.480251058622028359e+04,3.428456562576632859e+04,2.931169992957494833e+04,3.725136109546023363e+04,1.202620156987641367e-02,9.154623849468022101e+00,1.273269700280554688e-02,-2.057243803980671970e+00,1.547621432455701003e-02,1.184696090214154562e-02,1.983432444651492688e+03,1.259779770846718855e-02,-1.289038087701958091e+02,9.799234052242500326e-01,-1.586054206131734257e-01,9.895541618877483001e-03,-1.392913647812619657e-02,5.018638387704697379e+03,-9.646959476900489458e-04,-9.413020555711820947e+00,4.250939137176794613e-01,2.453916477505246885e-02,-8.334256159344015369e-03,-2.807726694732107120e+00,5.179379535739445095e-02,2.776573813496091134e+03,-3.561111210745274445e-05,-1.827345609403266025e+01,1.058948241247322127e-02,-2.577997990881008596e-03,2.529879945135714639e-02,-2.552842124443470417e-02,2.046162404977141250e+03,-8.596577848719462054e+02,3.601318771132169805e-02,2.756065081365421321e+01,-1.702880356650189553e+00,-6.813548630460050504e+01,1.321762050784421570e-02,7.924549689078662595e+01,-1.600801227685551276e-01,-1.286127335615671052e+00
3.714076732557626315e+01,-4.305139440142614185e+05,4.825481255433014667e+02,-1.041995228890757801e+02,-7.263357963238139746e+03,2.148696731685762131e+02,-1.029528319649800551e+03,2.958837583849506245e+02,1.049337087345708497e+01,2.370386183998126910e+02,-1.106620135674527319e+03,-1.873962058993013216e+03,-9.483570870261831582e+07,-1.742104396238360107e+08,1.582582712485578656e+07,-3.076214825577076524e+06,-6.321927523736176081e+05,7.089413395866944455e+06,1.086150614199583791e+07,-2.164479867487084866e+07,-2.309635673706971374e+03,1.376153271639095619e+07,-4.311610367420038529e+04,-1.469033312499362637e+03,-1.480723948101366659e+03,-1.025872612139725243e+04,-7.893452427103004456e+08,-1.626627768582558632e+08,3.751488417080700515e+02,8.069654891476796940e+06,3.393540450193929428e+04,2.973141066429951752e+04,4.178031204136948418e+02,1.623756502497178644e+03,-1.341482204976798892e+08,-2.229885921119267941e+08,-2.903184926675679684e+08,-1.761495069137679338e+08,-2.529954033432537317e+08,-2.782021209396579266e+08,2.541397791998379896e-01,-2.654764488356205402e+05,-8.281170846132041333e+03,1.887034895369804508e+04,1.488087401319145364e+01,-5.164008636855144232e+02,5.071926760574420914e+05,-5.910688532112824589e+01,7.348398702435891610e+05,-1.088645093670116148e+04,-8.539177078150489251e+03,-1.178166863755334361e+02,-2.209516860014833828e+00,-2.482700207883203030e+07,9.096341577797038269e+01,7.703762969766589231e+04,-8.486955183793299511e+03,-2.063821340777717808e+02,1.498736265740553790e+02,-1.788115749191568466e+05,-8.738356388967015675e+01,-2.285524122667951882e+07,-8.353483767924285530e+01,1.356131600259849802e+06,-3.953041832963739921e+02,-3.328664843997594858e+01,-1.199010312209593678e+02,3.241888437134466017e+02,-8.217617647518101148e+05,3.005474786244101822e+06,9.435873757070937984e+01,1.963460668129892729e+05,-1.694830816165214128e+04,-1.816106000748496735e+05,1.587789004283957297e+02,-2.534915264739305130e+05,-1.141414902871520280e+04,1.324343966650140101e+04
2.153671389932426961e-01,-2.054815850873751515e+02,-1.693658056579053905e+01,-1.209714217805667458e-01,8.911776998819711082e+01,1.024200382495322081e+00,6.265820776811646731e+00,-1.550856664349336445e+00,7.237709597292178998e-01,1.533672523294047838e-02,1.241263424516991787e+00,6.622039512431114439e+00,5.382161419145045802e+05,-2.481654488023655722e+05,-6.572985267365876643e+04,2.092107261442019080e+04,4.683943144813046820e+04,4.961066395406871266e+01,-2.852172793880014069e+04,-6.649465153850066599e+03,1.424517040634348461e-03,-4.311610367419983959e+04,8.297701851727675830e+02,3.973685678425197239e+02,-3.822492274750285901e+01,3.001763883403001287e+01,-1.144053818007060327e+05,7.939363591384090250e+05,-6.881169942164082620e-01,1.307946683828258756e+04,4.376355599113614403e+01,4.528263224956337751e+01,9.195561998061468900e-01,6.288489425881254924e+00,-5.557534601095601683e+05,-1.998261954607157677e+05,1.512544689767320815e+05,-1.851780631440421275e+05,3.186317307599051273e+05,2.738261371705658385e+05,-1.523084307679802574e-01,2.555687000468155475e+03,4.708724085938816728e+01,-1.058065390552630305e+02,-3.585391484309100596e-01,2.461355019821871437e+00,-3.007876178256872299e+04,8.057352557105328106e-02,-2.218713779874212378e+03,4.932239177809760378e+01,4.238665861415139346e+01,-7.665869673026683984e-01,-1.360389301116564642e+00,7.814686696909436432e+04,-3.967009138360629850e-01,-5.350270516538872698e+02,3.215267000623091320e+01,7.177694923548306738e-01,-8.865245329027597876e-01,1.215901894463656618e+03,-5.442985766837045158e-01,9.769396661732878420e+04,-7.167688393505902700e-02,-1.920830447744684761e+03,8.912481286492848653e+00,-6.643815330898003579e-02,-6.517475829068495319e-01,-1.695579146746793997e+00,-7.894170082364151313e+04,-1.174421922058482414e+04,-2.161029339465380339e+00,6.333673985346043992e+03,1.911511047045898692e+02,3.923680796458709210e+03,-1.097979427250531215e+00,2.982056686711867769e+03,7.210607010661806271e+01,-5.345834699166891113e+01
