O $a$ ,O $b$ ,O $c$ ,O O ,O Al ,O Ca ,O K ,O Mg ,O S ,O Si ,O Th ,O U ,Al $a$ ,Al $b$ ,Al $c$ ,Al Al ,Al S ,Al Si ,Ca $a$ ,Ca $b$ ,Ca $c$ ,Ca Ca ,Ca S ,Ca Si ,K $a$ ,K $b$ ,K $c$ ,K K ,K S ,K Si ,Mg $a$ ,Mg $b$ ,Mg $c$ ,Mg Mg ,Mg S ,Mg Si ,S $a$ ,S $b$ ,S $c$ ,S S ,S Si ,S Th ,S U ,Si $a$ ,Si $b$ ,Si $c$ ,Si Si ,Si Th ,Si U ,Th $a$ ,Th $b$ ,Th $c$ ,Th Th ,U $a$ ,U $b$ ,U $c$ ,U U
-5.861031337599069413e-02,7.193566388937675526e+01,1.625345207336318154e+00,-6.471562288610692437e-02,1.380654358205899747e-02,2.950607505745811779e-02,-1.516181765034824436e-01,-3.940701918498755452e-02,-6.904494314011414557e-01,-4.369953566038645709e-01,7.789956019358792219e+02,9.106204203032304198e-03,-1.529171755923933694e-02,2.457477416944701432e+01,2.707750156881715831e-01,6.505210433639879719e-01,-8.552505423331524526e-02,-3.750356057717987857e-01,-5.602039006524418439e-04,6.806547263711399953e-01,1.295830368049346037e-01,-5.358258354390810219e-01,-1.609988943703478774e-03,2.034093172405923924e-02,5.699197081704215039e-03,-1.024719811888527410e+01,-7.761658779773277228e-01,-9.922872176907919783e-01,1.642216765323834676e-02,6.322786338376109629e-03,4.772676478303356992e-03,-1.791704574281918383e+01,-3.871774555432053178e-02,5.607144599501874271e-01,1.178893471906198448e-03,-3.490530708227296275e-02,1.859335866816234917e-01,-3.211934499380977854e+02,-5.288288747083866426e+00,8.441210977322570752e-01,6.033420353770252431e-02,1.204636400866375681e+02,3.904843347219598415e-03,-6.491293311405278710e-03,3.137706815795196036e+01,-1.507069922480609003e+00,2.640769582070769464e-02,-1.160786462797005392e+01,3.032550886770701316e-04,-3.639068754310557807e+01,6.359249205403852102e+04,3.816382831554121822e+03,2.689378758707507950e+04,-5.494085228043762157e-04,1.184945792426649547e+00,5.287870177035856184e-02,-4.622849178543907145e-02
9.514909699947390886e-02,-2.033666130139536392e+02,-2.212470935281917850e+00,-9.757105192563099438e-03,1.103451147163541854e-02,1.245210084533024918e-02,4.144707998127548920e-02,-1.858675598984301236e-01,-2.573583341029897498e-02,-1.108461814809862944e-01,9.106204202492081817e-03,1.953104135237897765e+02,5.279035777652021227e-02,-1.773049704645551685e+02,-7.359523668753638059e-01,-4.831322177028104514e-01,-7.509455238644706376e-02,-5.870231693538570106e-01,-5.940249616574397318e-04,1.007275705686768941e+00,6.014799705643397720e-02,-2.110645139012319593e-01,-3.718511169158896391e-03,6.195297930165056741e-03,-4.584423673233631725e-04,9.349632586380027810e-01,7.843479796920869995e-02,5.089968026759942310e-01,-2.601051372018882424e-02,-5.244900226336667113e-04,1.438734905182114353e-02,-3.533453936660899330e+01,-6.062894429494480875e-01,1.061402619595105179e+00,9.090720937887686315e-02,-1.640316646740589898e-02,-5.406718885218767673e-02,1.082937491953940707e+02,9.917960415035145250e-01,-6.727679749547085808e-02,2.542270304271873615e-02,-5.014921919172482490e+01,7.310185578800081352e+00,3.237764869875710272e-02,-6.349632897619970606e+01,-1.143945394277365635e+00,3.363038288330898163e-04,-2.673379839359273091e-03,-2.020198773486733490e+00,-5.140617380676990901e-03,9.216509429532715458e+00,1.650267311404086668e-01,4.385804351597129447e+00,-9.125627563973104373e+00,1.597590308724176430e+04,1.068927128827831666e+03,-1.610867197524493974e+02
-1.074339842516287748e-03,1.321409387101181832e+00,4.197504982908529386e-02,-1.832531107044039305e-03,1.514755990242984796e+00,6.511008455718999850e-04,-2.999775599970420665e-03,7.678416789104618861e-03,-3.491873330107113458e-03,-1.100337278413973316e-02,-1.529171756341724496e-02,5.279035779256784772e-02,7.725477325445148091e-01,-2.272760868152856801e+03,-2.747119334551871628e+00,-3.980601549864223987e+00,1.341079160786635471e+00,4.086935494244870348e+00,6.065867257696794988e-05,-4.317103467148068058e-02,-3.172702530391729135e-03,-8.845539304992615370e-02,5.352841420319567455e-04,-5.925110768871528870e-04,5.435083105728098210e-04,-7.957649905277316416e-01,-4.443241327146012221e-02,1.283291342989205386e-01,1.125430957556929762e-03,1.395054965020933724e-04,4.448029559093169810e-04,-7.060832293536936088e-01,1.559801149565530343e-02,1.179707392358701236e-02,4.048876970744479456e-03,8.460184633475538235e-04,-1.458042068248256110e-03,2.285665664113269546e+00,8.523730756922348606e-02,-7.939117835110703772e-04,-3.520172122424909851e-03,2.520479696229849242e+00,3.130603954497106385e-03,-6.146552998753950642e-03,9.536678898655885916e+00,4.152851525913093811e-01,-1.445752593474041413e-03,4.720790160285571481e-04,-2.389002391100482283e-04,2.356009135942868453e-04,-4.954310905753316341e-01,2.958729770160725128e-04,-1.181194937036267767e+00,-1.711435487116932377e-03,2.912617799944869024e+00,2.683744536095744593e-01,8.845007939754345738e-03
1.962935648520402809e+00,-2.324081943130850959e+03,-1.345224339185394911e+02,7.138001545831749617e+00,-5.541585381975590280e+03,-3.404938223191168234e+00,-6.471709724899930016e-01,-2.690216084129214735e+01,-3.133619893307440663e+01,2.688256668526426196e+01,2.457477418494502075e+01,-1.773049705238753688e+02,-2.272760868152862258e+03,8.394198909989431500e+06,-2.424057470125617692e+04,-1.684168671652537523e+04,-7.481053063321767240e+02,-1.094638147884400860e+04,-2.286186720200057421e-01,2.244525388517734541e+02,5.360187143804204801e+00,3.022320733963314865e+02,-2.121646599632700081e+00,7.468303362361595754e-01,-1.678355675014906678e+00,2.387114886020132417e+03,1.060823632956363411e+02,-4.325970642094933964e+02,-7.638480597479465395e+00,-8.442083413073891984e-01,-2.147425912170532136e+00,3.720010598566001590e+03,-5.295686690592043533e+01,-5.707821253524878813e+01,-1.839658309612260823e+01,-1.090020075323173998e+01,-3.225476153672219404e+00,6.674501108701592784e+03,7.895648487158860007e+01,-1.722713713632108457e+00,6.923600844828370349e+00,-4.532842729412767221e+04,-1.195218215978459142e+01,1.616979367921688748e+01,-2.472415321286813924e+04,-1.146710172680360301e+03,3.892686824785624111e+00,-8.838081790388018222e-01,2.205176901799354161e-01,1.137558690132708161e+00,-1.790799242672392211e+03,-1.789662529071356687e+02,2.623994926543323345e+03,5.120232361727850900e+00,-8.691914619686300284e+03,-8.832334333722697011e+02,-6.237119856985542299e+01
-1.017028342261131479e-01,1.597370432233742008e+02,3.268741714457784830e+00,-4.537193718291919198e-01,9.768322378130758921e+01,3.068371948144942626e-03,-4.241163068900512950e-03,-3.226930967352285018e-01,-3.868243055953364817e-01,-3.519757345233542334e-01,2.707750156442177980e-01,-7.359523667042415784e-01,-2.747119334551696657e+00,-2.424057470125666441e+04,1.021526490774199374e+03,7.326183202862227972e+02,-5.303400530078956621e+01,3.376334112729777814e+01,1.289833300340020644e-03,-2.029809784340664613e+00,-4.171249002087884516e-02,-6.961497805669026873e-01,1.111298835855278715e-02,1.333205259144673886e-03,2.458849916289913493e-02,-3.823509482527605030e+01,-1.270349994017049511e+00,5.893659272339176525e+00,3.187050047819774828e-02,1.140799553638462485e-02,1.094647212939537685e-02,-3.192077729537626141e+01,-9.581592883447332953e-01,1.232792674362843677e+00,5.441100356485385064e-02,-1.011553736540754256e-01,1.243161199007601359e-01,-2.108112712065220364e+02,-1.064859126523027477e+01,-4.498906391171039049e-02,1.660103192490358301e-02,8.033467061841394070e+02,-2.765132944849953145e-02,-1.050193393701348982e-01,1.761666697289081753e+02,5.457801327604244079e+00,-2.037100006984031778e-02,-6.706245458774458094e-03,2.396499359979880825e-03,-4.585967134439006970e-02,8.038675724647636400e+01,4.198649592431311639e+00,-1.214436091571604592e+01,2.702142550511580504e-02,-4.654666641709865615e+01,-3.815001248453055993e+00,9.959623450071034001e-02
2.793122422880747399e-02,-5.314515965866690550e+01,-1.806514981298920075e+00,-3.791156606372812592e-03,-4.788760417025597960e+00,-7.149863979790145596e-02,7.678550208360543361e-02,1.670745544384125147e-01,-2.633561205311331088e-01,3.469052696372112565e-03,6.505210433318727725e-01,-4.831322175832229449e-01,-3.980601549864165367e+00,-1.684168671652556804e+04,7.326183202862247299e+02,2.129880445789347959e+03,-4.453377081110277658e+01,-5.572129148717873903e+01,1.366191990425542468e-03,-2.095090124901818118e+00,-3.039954495087225927e-01,-8.300157140177878701e-02,8.276795405520355128e-03,-2.363151713558446498e-02,7.386624943567155670e-04,-1.336288203275452169e+00,3.031610336370341163e-01,9.350122445061913590e-01,-2.124569548180831394e-02,3.583308706537755278e-03,3.235068173895276449e-03,-1.362233255152683853e+01,6.517622362357696764e-01,-2.995148329636284149e-02,-1.613939362284289372e-02,1.355270899237958071e-01,1.028408390831326846e-01,-1.749954600033551912e+02,-7.094212078350039974e+00,7.600337009966504076e-02,4.446395923674468370e-02,6.763509833232703841e+02,-3.158672222635079685e-02,4.563736158910711854e-02,-6.221596595517780770e+01,-4.161631204852835886e+00,1.360954131109370913e-02,-1.257422599191285358e-02,7.989943139962865464e-05,-3.901310252115883226e-02,7.010011793232131083e+01,3.517500349851466090e+00,2.177077122931294895e+01,9.864575641119607483e-03,-1.561985835581006299e+01,-2.297177638642960318e+00,-5.187742232789485097e-01
-2.998755844282416372e-02,3.979901478187308328e+01,8.309212113434244484e-01,6.792813198865102486e-02,-2.999486144932156151e+00,-1.725869440335605102e-03,-7.167133008796884586e-02,5.715774999915967242e-02,-8.107306838281629346e-01,-7.606041768382694468e-02,-8.552505423388992445e-02,-7.509455238145215650e-02,1.341079160786617486e+00,-7.481053063321135141e+02,-5.303400530078980779e+01,-4.453377081110277658e+01,2.188241612131580638e+01,1.554562236312211709e+01,-4.362550705177854890e-04,8.417941614668714712e-01,2.626713597473896017e-03,4.738145296188386868e-02,-3.723131720159140404e-03,-2.662216996375993665e-03,1.999842209865682931e-03,-5.070636790251982440e+00,-2.914990563348114350e-01,-1.627114652017699545e-02,-8.415046169528429820e-02,-4.749785406348359766e-03,-5.669850447060207146e-03,1.075033131032648548e+01,2.315427639353684064e-01,-2.572074739425552203e-01,-4.931113756558927474e-02,-2.667599730372148883e-02,-8.629864914321980218e-02,1.593818352263386089e+02,1.332044515354931180e+00,-1.430420365349610312e-01,-3.750797631244797564e-02,-1.268356351125341206e+02,-1.597499156509375046e-02,-3.855181884675080994e-02,6.700567624298679448e+01,1.662585930802358503e+00,-6.599988747159940897e-03,-2.118598478838450844e-03,-4.404516432736994488e-03,-3.121915605262961559e-03,5.558407385316954219e+00,-3.033642452993754457e-01,-2.278296117712738322e+00,-2.910473803687890337e-03,5.203860304070098586e+00,-2.278294812536614533e-01,-2.996015965755807753e-01
-1.440257720106058459e-02,-7.367066991148417676e-01,5.389632030009433583e-01,2.767142344353525421e-02,1.106517720925527648e+01,1.522238490338852744e-02,-2.051538105268491466e-02,-1.300234759595053913e-01,-2.418790687692738139e-01,-4.246994026427707292e-01,-3.750356057919528308e-01,-5.870231692773187904e-01,4.086935494244771760e+00,-1.094638147884360660e+04,3.376334112729557546e+01,-5.572129148717998248e+01,1.554562236312218815e+01,9.226912370876023317e+01,4.037554456847607435e-04,2.967446417072949760e-01,-1.694048509433336569e-02,-1.288704453942657757e+00,4.009433634428906726e-03,-9.294230999314969863e-03,5.055951223466984869e-03,-8.029739709908657375e+00,-3.634586274803116024e-01,1.281439148350808965e+00,-1.405385719254797008e-02,-3.363210124787487359e-03,-1.218917852025913108e-02,2.590177690095280383e+01,-4.056007429561558353e-01,-2.319116411514557385e-02,-7.979256829780442817e-02,-2.733333919335280138e-01,-3.337499165163078374e-02,5.399955135863992695e+01,6.146397022370939656e-01,-6.408618575123352368e-02,-1.023101379033990593e-01,-3.293643019954205329e+02,-5.667316984758935527e-02,-1.391516096791834134e-01,2.221719364047566216e+02,8.245899591209990831e+00,-3.387400387940950330e-02,1.335539179717857260e-02,-1.239826695817530973e-02,1.640753969004480825e-02,-3.016593674303769035e+01,-1.339974129661398061e+00,-2.137610227538432994e+01,4.652044103706821053e-03,-7.379183157502445134e+00,-2.558191817105433419e+00,-8.551418307859793844e-01
-2.618883033596031140e-04,5.095335074559743660e-01,9.440358513975984425e-03,8.115836281768117272e-04,3.803458501767959660e-04,-1.048478440706280379e+00,1.404049243394934348e-04,2.714781659545184296e-04,-9.462856020549747192e-05,-6.203490632896283051e-05,-5.602039006497894517e-04,-5.940249616553471132e-04,6.065867257700405382e-05,-2.286186720201411615e-01,1.289833300340455843e-03,1.366191990425955332e-03,-4.362550705178307002e-04,4.037554456849424015e-04,1.445027502766984329e+00,-4.389835151768371361e+03,-2.371975387030289539e+01,-7.440182860865223802e+01,3.121230041376572117e+00,-1.564049280046512780e-01,-6.457532791943647527e-05,1.351280490097674369e-01,2.774777502380619716e-03,2.593394158584893649e-03,2.833346101745120400e-04,2.365152415665428256e-05,-2.863268305972466036e-05,4.682432083596559796e-02,1.300213179070275685e-03,-1.356344210001842951e-03,-2.847798340992048851e-04,-9.274537957053697904e-06,1.394762074128366930e-04,-3.819257451795386449e-01,6.785526599717798917e-03,-1.040005264846870009e-03,-1.666864263797789329e-04,-7.868756717549463264e-01,1.609822604637883731e-05,9.640660538770587883e-05,-1.793874003804117045e-01,-3.899814114493313413e-03,1.166189592013031233e-05,-4.206776197669710043e-05,1.441576569241087510e-05,-6.038801930456773559e-05,1.065592990269485368e-01,1.125533549972805537e-03,7.065692392560289636e-02,3.427832257254998975e-05,-5.872134221469969828e-02,-3.439264102935441457e-03,6.553892736745084392e-04
4.561983453826162216e-01,-8.737693646870941393e+02,-1.536018218664095158e+01,-1.912552143953509365e+00,-5.671011855014979064e-01,2.894120655476625416e+03,-3.635195383463509650e-02,-3.868413045964140262e-01,3.731874086264195256e-01,5.443785837718425613e-01,6.806547263667240832e-01,1.007275705683196465e+00,-4.317103467182509952e-02,2.244525388530374244e+02,-2.029809784344523749e+00,-2.095090124904731788e+00,8.417941614669026684e-01,2.967446417055331631e-01,-4.389835151768376818e+03,1.580957456089464761e+07,2.004832722243390162e+04,-2.000084484111967613e+05,-5.121943198344301891e+03,-2.257694695283232704e+03,1.002882164832551160e-01,-2.088034564298164639e+02,-3.818361768014593149e+00,-3.898387078484130797e+00,-3.890392370035465341e-01,-2.158299538355567052e-02,6.849379525178908579e-02,-1.159927239798117711e+02,-2.096905490836983077e+00,2.443424587293683281e+00,6.468847490096051311e-01,3.804471510571593162e-01,-1.875835933996840565e-01,5.786240003946247725e+02,-1.155518841253766382e+01,1.946897006378979000e+00,5.365735951564319928e-01,1.354482517297336472e+03,-3.969279926168237105e-02,-3.070278558345396203e-01,6.405237884879938974e+02,4.059819615972816820e+00,-3.378735905889825725e-03,7.267420156620785221e-02,-3.410051365533020573e-02,1.103002808216567016e-01,-1.955486097244669850e+02,-1.706150681339309694e+00,-3.243680310557008539e+01,-6.679292871500072670e-02,1.145637566080648497e+02,6.091143283601433644e+00,-1.557063847446388483e+00
1.546215086240202916e-02,-3.484787346304806732e+01,-6.094809422835723023e-01,-6.802443496902896292e-02,-5.273455767877693184e-02,1.722177347092724915e+02,-2.793990430018572155e-02,-3.127120700087783478e-02,-9.418117563119150770e-02,-4.591803124582345685e-02,1.295830368046786141e-01,6.014799705646301647e-02,-3.172702530383996605e-03,5.360187143776064644e+00,-4.171249002079505802e-02,-3.039954495086704123e-01,2.626713597478310888e-03,-1.694048509429364399e-02,-2.371975387030258631e+01,2.004832722243285389e+04,2.281619223450871232e+03,1.431438886485295552e+04,-1.254160379405941370e+02,1.856539855863796049e+02,6.076752113085660129e-03,-9.120043873073898411e+00,-3.935540770028194690e-01,1.648788581497992567e+00,1.308514710547951758e-02,1.557628022106807408e-03,5.998071913189327543e-04,-1.061290099256354980e+00,-1.159915941953976737e-01,1.094700829720541002e-01,7.082690736237373143e-03,-3.032439801817549824e-02,-8.611039230124087340e-03,2.112490338803124956e+01,-6.759493626381513076e-01,3.960009607010069738e-02,-1.343900992967613645e-02,3.945633070510357499e+01,9.185815093490337820e-04,5.326913478717747695e-03,-1.586353340092267317e+01,4.764903148620837081e-01,-2.100033713949465367e-03,1.836175695779529047e-03,-4.049276491205020000e-04,1.452230303110733445e-03,-2.125611209822312553e+00,-7.561222832990638354e-02,-3.189936377974360227e+01,-2.731572119862172958e-03,4.760677185802622446e+00,3.258176411993725652e-01,-4.174825487464961515e-02
5.026989416602774263e-02,-5.746545376001643746e+01,-2.340649771319206263e+00,1.025289042489549107e+00,4.561172243565489448e-02,-2.521006153122335490e+03,-4.790334369287887334e-02,2.521600644448423675e-02,1.060263929843001218e+00,-5.260902707980652515e-02,-5.358258354387845923e-01,-2.110645139028921313e-01,-8.845539304990601703e-02,3.022320733962552595e+02,-6.961497805666614358e-01,-8.300157140162381375e-02,4.738145296189267414e-02,-1.288704453942580042e+00,-7.440182860865003533e+01,-2.000084484112054051e+05,1.431438886485293369e+04,6.346139844192526070e+05,-1.299158661333180135e+03,1.361545691849734794e+03,6.513604400155494772e-03,-3.592622747560855601e+01,3.937896330540044953e-01,-1.042614773063741751e+01,-3.183009032861151555e-01,-3.881324966122341041e-02,-1.186793057573698462e-02,2.615228887744649100e+01,9.209101702942630585e-02,-3.586571084205499305e-01,-8.099138252857680798e-02,-1.602716525930387437e-01,-6.921189014392861716e-02,1.410988480168751380e+02,1.524032497674412179e+00,1.534197950667713084e-01,-7.162417697444498077e-02,1.470309156337319791e+02,-7.195774581580980690e-03,5.065852688927256070e-02,-1.248285925215118226e+02,1.866496540867260023e+00,-9.620709222912785311e-03,1.187602191209143412e-02,6.409805903731183828e-03,2.077730866239516777e-02,-3.988658028708014314e+01,-3.324293445567119698e-01,1.411457140317334336e+02,1.596396901974473509e-02,-2.857385356728018522e+01,-1.331195835191381960e+00,5.936606197172681343e-01
-2.085552428264607870e-03,3.898004085380601946e+00,7.374174324587397245e-02,4.567610360245191910e-03,2.326873562545262245e-03,-3.358337285784711135e+00,5.832493253639634044e-04,1.685423968110306026e-03,-4.395598508556822215e-03,-1.625881532658035762e-03,-1.609988943683467871e-03,-3.718511169138041979e-03,5.352841420320699362e-04,-2.121646599633173924e+00,1.111298835855388176e-02,8.276795405521829643e-03,-3.723131720159417960e-03,4.009433634429140046e-03,3.121230041376574338e+00,-5.121943198344299162e+03,-1.254160379405947339e+02,-1.299158661333184455e+03,2.626494652243163586e+01,2.248453739665982720e+00,-4.584190377017832675e-04,1.035376674113761775e+00,1.609597789196163045e-02,5.565444323152782952e-02,2.868052283926583908e-03,2.486859955541694932e-04,-2.341950303469797338e-04,3.751378959328883211e-01,8.898112070035959359e-03,-9.299745422941057063e-03,-2.334935601410733936e-03,-6.847572415024771181e-04,1.090401700987879028e-03,-3.026988470627272498e+00,4.477306023636678373e-02,-8.615166112044788868e-03,-1.772275240588639528e-03,-6.270605443544935653e+00,1.758573469419193603e-04,9.787031667299300308e-04,-1.938597272238997915e+00,-2.612542149397594632e-02,6.423067657527295222e-05,-3.473397176161849569e-04,1.150671366878636251e-04,-5.286736529329248615e-04,9.456306117104208431e-01,8.629957205706684925e-03,-1.968742242179231106e-01,2.293714328686668514e-04,-3.897992218662450492e-01,-2.198265354798534590e-02,4.381018086929907261e-03
1.719006825600176522e-04,-1.397597973748583300e+00,-2.840829555172438847e-02,-3.461273057522739130e-03,-5.670119177711474383e-03,1.339575395302143690e+01,-5.858353463720326199e-03,-3.958562900810893431e-03,-2.252892067071893961e-02,-1.235329173488755247e-02,2.034093172404572228e-02,6.195297930186628894e-03,-5.925110768878416806e-04,7.468303362387009869e-01,1.333205259137428163e-03,-2.363151713558965528e-02,-2.662216996376403060e-03,-9.294230999318409819e-03,-1.564049280046214685e-01,-2.257694695283329565e+03,1.856539855863792070e+02,1.361545691849735022e+03,2.248453739666043116e+00,5.433127970466438939e+01,5.289030873124995168e-04,-6.556679592341434493e-01,-4.980785257145300959e-02,2.086836820761940603e-01,2.239267540426269788e-03,1.037141601492216870e-04,-2.848598589605432548e-04,4.782136440270968181e-01,-1.093205493103698543e-02,7.664795723759645386e-03,-2.382164616960755037e-03,-8.478636848354207528e-03,-9.091843780373918106e-04,1.386538461598459504e+00,-5.919714457955798509e-02,-3.283069231453340005e-03,-5.844409363799585137e-03,4.818749539657196101e-01,4.184066792840915056e-04,3.046838127298722408e-03,-7.289530294320159420e+00,6.823062722510278566e-02,-4.021479924104116583e-04,-4.189618206993067883e-05,1.221759562698134449e-04,-3.129309238744336081e-04,6.364508913717170646e-01,-5.835166367734085507e-03,-5.586050315554006218e+00,-1.544782272481859473e-04,2.799226490063607686e-01,2.973484124593101657e-02,9.413023560564913461e-04
-5.248182727629442049e-04,6.601095496399861373e-01,3.526074947399367165e-02,3.822689153348581871e-03,8.093752669079343209e-03,1.028459541648566291e-03,-3.363965383237914608e-01,-4.052270414428697266e-03,-1.189908183419343367e-02,9.386347506216753428e-05,5.699197078707329313e-03,-4.584423673822071612e-04,5.435083105834399896e-04,-1.678355675012617620e+00,2.458849916323634435e-02,7.386624942963366733e-04,1.999842209935067533e-03,5.055951223781489368e-03,-6.457532791956437047e-05,1.002882164834707907e-01,6.076752113070104863e-03,6.513604400114071311e-03,-4.584190377021895180e-04,5.289030873150532466e-04,5.322711110909987831e-01,-1.085370383362843086e+03,-2.012259112518414739e+01,-4.615637872646119888e+01,1.403130884441595061e+00,-7.957666588091742710e-02,-2.335214054411920289e-04,2.943349597830040021e-01,-7.459991326725329101e-03,-1.584693838436129418e-03,-2.456863970600387491e-03,-1.702933466956419936e-03,-7.095629994855336782e-04,1.661205767660872246e+00,4.455616288800362881e-03,-5.822187031704311854e-04,2.686103687369153690e-04,7.955347056033838626e+00,8.542427280637091182e-06,-1.056618539411874325e-04,1.899791912995636156e-01,1.405400120731469752e-03,-2.061166863794824152e-05,-1.703112572805168539e-04,9.627758717446270768e-06,-6.020117095093702620e-04,1.068841024860284872e+00,5.085477397364970842e-02,5.055060589971240859e-01,2.423935512701939443e-05,-4.132750160070090828e-02,-2.591745364528670603e-03,3.728747067456583426e-04
1.578875846502390434e+00,-2.246349288472052649e+03,-7.708051565140003447e+01,-5.948048913368778834e+00,-1.271636244769731228e+01,-1.062860383621310190e+00,1.834078385217932237e+02,1.015086309905078821e+01,3.274803820273314869e+01,7.939783477783327603e-01,-1.024719811254551871e+01,9.349632587733297528e-01,-7.957649905494577069e-01,2.387114886012323041e+03,-3.823509482598223030e+01,-1.336288203141831943e+00,-5.070636790398712179e+00,-8.029739710571103473e+00,1.351280490100474907e-01,-2.088034564303064258e+02,-9.120043873040948768e+00,-3.592622747551864393e+01,1.035376674114627082e+00,-6.556679592395532330e-01,-1.085370383362842858e+03,2.300500106861497276e+06,3.945204200566052896e+04,1.161171036003982881e+05,-2.456772855305934627e+03,3.538812767198148208e+02,5.127024121310023164e-01,-6.056905282422247865e+02,1.968460927158897888e+01,5.450926029348279744e-01,5.523627106296057576e+00,4.277263262362610341e+00,2.064888412238778947e+00,-4.530568505554288095e+03,1.001410862589705530e+01,3.467428401256892556e+00,-3.396879383247915496e-01,-1.304861351133827156e+04,7.676953194810518660e-03,4.350638979185393884e-01,-7.589049714002496785e+02,-3.525879381742528906e+00,1.583610707817116603e-01,3.586635497924897664e-01,-1.750113822814418699e-02,1.209058375420428044e+00,-2.154057098585424228e+03,-9.102913798413079860e+01,-9.103644056672418401e+02,-4.838917849832002904e-02,8.344062799633259431e+01,5.259417357976386320e+00,-8.473956943740105219e-01
8.213457461130008186e-02,-1.047650737127658260e+02,-2.861061550772948436e+00,-2.013823796005722866e-01,-7.200196363504560715e-01,-7.659079066714107042e-02,1.300772153919643301e+02,6.467788767803785144e-02,1.840680274770047253e+00,-4.362219933195517901e-02,-7.761658778696747252e-01,7.843479797091530703e-02,-4.443241327183857642e-02,1.060823632955214606e+02,-1.270349994029215557e+00,3.031610336393152916e-01,-2.914990563373403565e-01,-3.634586274917270821e-01,2.774777502385423165e-03,-3.818361768022949576e+00,-3.935540770022546431e-01,3.937896330555362145e-01,1.609597789197679887e-02,-4.980785257154553280e-02,-2.012259112518430726e+01,3.945204200566087093e+04,1.311480356316009420e+03,2.288480321113284845e+03,-4.888469286841184669e+01,1.364636902419482878e+00,3.207215461221869530e-03,6.176648744410438319e+00,-9.361896931954095946e-02,-2.796127363073610747e-02,8.228122473507497314e-02,-8.320490595268929812e-02,9.849644711918928430e-02,-2.064585834125611257e+02,9.038410722382342888e-01,1.180086552761349245e-01,-3.397156960570543727e-02,-1.181466385860930586e+03,1.427127062775628919e-03,1.506908850714252894e-02,-3.442733562799357117e+01,2.053487533377454377e-01,-2.873322365910267132e-03,2.443963943493786262e-02,-1.139057100260635474e-03,7.685837478130465306e-02,-1.366481242269232439e+02,-6.280845287486181761e+00,-7.317029790798120814e+01,-3.965249036598611845e-03,6.901173551212524515e+00,4.378402291848698669e-01,-7.503849987013748446e-02
1.519959331257814961e-01,-2.847925497783050446e+02,-1.052713975056537521e+00,6.330114116205366459e-01,1.560985438123385416e+00,5.225867859252597558e-01,-8.448652392610108564e+01,1.622277627447120230e+00,1.943274445886602253e+00,7.835929663535942669e-02,-9.922872173738179757e-01,5.089968026864375439e-01,1.283291342978824523e-01,-4.325970642100970736e+02,5.893659272304078378e+00,9.350122445132508231e-01,-1.627114652755048269e-02,1.281439148317725207e+00,2.593394158599433667e-03,-3.898387078509951031e+00,1.648788581499648576e+00,-1.042614773063292333e+01,5.565444323157260620e-02,2.086836820759207789e-01,-4.615637872646151152e+01,1.161171036003989575e+05,2.288480321113280752e+03,2.314720137763695311e+04,3.102091305967499579e+01,3.407360449466876418e+01,9.646056892705284769e-03,3.753114955824592869e+01,3.990384978089942081e+00,-2.886059229800114423e+00,2.681311845454738552e-01,4.437059188980958524e-01,1.445329609929247028e-01,-2.734985017607490363e+02,8.758169575210602575e-01,3.382201080249518932e-01,1.970939707990815651e-02,-1.866259838714649050e+03,2.299484739764768790e-02,2.057555310149076014e-02,-4.608481840363317872e+01,9.589412033716013806e-01,-1.927178462483115223e-02,4.359609225986638137e-02,-4.598301110700917134e-03,1.144167540598636790e-01,-2.031240282870574561e+02,-8.691258942029083556e+00,-7.098697433312567284e+01,-2.327372665859679321e-02,4.088049065995623010e+01,2.771304045095141610e+00,-4.120211582955700669e-01
2.213765171482505803e-02,-3.375071685222236795e+01,-5.725797218004466949e-01,5.565670361702476990e-03,-7.619590459516353874e-04,8.175460743493356136e-03,-4.620401067306596943e+00,-4.176155963082991973e-02,4.882022885677311796e-01,2.048589015107693187e-02,1.642216764588847952e-02,-2.601051372019999239e-02,1.125430957579804042e-03,-7.638480597469819777e+00,3.187050047895146482e-02,-2.124569548195333335e-02,-8.415046169512692409e-02,-1.405385719184081526e-02,2.833346101741984887e-04,-3.890392370029904234e-01,1.308514710544500005e-02,-3.183009032862101906e-01,2.868052283925554349e-03,2.239267540432005217e-03,1.403130884441611270e+00,-2.456772855305968733e+03,-4.888469286841220196e+01,3.102091305967401880e+01,1.235544491349418372e+01,6.850503759913918467e-01,8.919253245266565338e-04,-7.658409574880732373e-01,-1.597808468463455533e-01,7.733933282242330676e-02,1.362238645593974104e-02,-1.554535010130171820e-02,4.230776793204333447e-02,-7.912606402671062256e+01,6.887641170886872333e-01,1.430268916945604818e-01,9.315944214647337712e-03,3.311098892199721178e+01,-4.669948845862391867e-05,1.157447821676444236e-02,-2.259389533960234075e+01,-1.675594161833497686e-01,1.193059928706434675e-03,5.019443222613194540e-03,3.302562328868671434e-04,8.125184626560822895e-03,-1.466602632933276062e+01,-6.477431201940922478e-02,-7.345257766024754220e-01,1.199575006880296930e-03,-2.054025411924819355e+00,-1.418336099013768892e-01,1.394496784270359349e-02
