O $a$ ,O $b$ ,O $c$ ,O O ,O Al ,O Ca ,O K ,O Mg ,O S ,O Si ,O Th ,O U ,Fe AlO1.5 ,Fe CaO ,Fe KO0.5 ,Fe MgO ,Fe Ssil ,Fe SiO2 ,Fe ThO2 ,Fe UO ,Al $a$ ,Al $b$ ,Al $c$ ,Al Al ,Al S ,Al Si ,Al CaO ,Al SiO2 ,Ca $a$ ,Ca $b$ ,Ca $c$ ,Ca Ca ,Ca S ,Ca Si ,Ca KO0.5 ,Ca MgO ,Ca Ssil ,Ca SiO2 ,Ca ThO2 ,Ca UO ,K $a$ ,K $b$ ,K $c$ ,K K ,K S ,K Si ,K SiO2 ,Mg $a$ ,Mg $b$ ,Mg $c$ ,Mg Mg ,Mg S ,Mg Si ,Mg SiO2 ,S $a$ ,S $b$ ,S $c$ ,S S ,S Si ,S Th ,S U ,S SiO2 ,Si $a$ ,Si $b$ ,Si $c$ ,Si Si ,Si Th ,Si U ,Si ThO2 ,Si UO ,Th $a$ ,Th $b$ ,Th $c$ ,Th Th ,U $a$ ,U $b$ ,U $c$ ,U U
1.227797962997794444e-02,-3.147154973641270309e-02,-1.018883403049588438e-02,-1.121370271707942089e-02,3.320040067154057112e-02,5.842720819952782786e-03,9.709597197891243689e-03,1.102519857883307169e-02,8.544626541392297140e-04,-6.932659143848815542e-03,3.422661513472174954e-02,1.000000000000000000e+00,7.068831437270879647e-02,2.968780805649121491e-03,9.784477209624534502e-03,4.777936724168631299e-02,-2.498705644368741027e-03,1.867830705932834942e-02,-1.043176980101701290e-01,1.411127579676795529e-01,2.697789254581427210e-02,-3.928753594116141112e-02,1.803023299286189013e-02,-1.244642243358432682e-02,-8.763520337027104479e-03,-8.924141645476470902e-03,-5.817890045837225549e-03,6.421193363567474777e-02,6.916688394503255413e-03,-5.489534017171684988e-03,1.390905076430418857e-02,3.350713606856132575e-03,-9.015741149313957108e-04,1.021083225395461383e-02,-2.816980004917161041e-03,-1.475639290992768887e-03,3.336922238076704596e-03,1.081558263496540384e-02,-1.210020829241357674e-03,1.489534458643748116e-01,1.349862345723003027e-03,2.063132310725356022e-02,4.763354342561689110e-03,-2.635729034449218501e-03,-2.105193961838044536e-03,2.164283403477837778e-02,-1.088426273391859302e-02,7.989989760548744935e-03,-5.825897223453322706e-03,1.240274640791745771e-02,-3.042731955721755983e-03,-2.752324942900328999e-03,-9.606697283258615327e-03,2.636263066250893461e-02,-1.417184639384759873e-02,1.996689307288695633e-02,2.082457185793651355e-02,-7.066172886863284971e-03,2.142590603354792983e-02,4.510567228013536920e-03,2.501124600897910444e-01,1.944051041042789202e-03,3.134765195106784669e-02,4.362221527545588270e-03,-5.085830702795535174e-02,-2.464955571274694140e-02,5.536451901739625203e-02,-1.558673758465040082e-01,3.935609983047839294e-02,-4.195820660641549904e-01,1.752356215032311107e-02,-2.087927685031888345e-02,-5.044973129670949664e-03,-1.513818178758197935e-02,-2.557626360062073556e-01,4.178996776511947342e-01,8.066895663895176094e-01,-8.998727650471363693e-02
7.272273374194239415e-02,-2.488093313497658499e-01,-1.138879982606134794e-01,-8.040313213954511373e-02,4.545585983018426424e-01,5.326294867867463478e-02,1.283121169535569317e-01,1.171410610182637702e-01,4.774831661042047010e-02,1.462700833483780993e-01,2.020233955127878969e-02,7.068831437290798436e-02,1.000000000000000222e+00,-5.363662486014797448e-02,4.526555594007709848e-02,4.066944660704402970e-01,3.515204392302838654e-01,2.730108816025786922e-01,-7.311845328110799791e-02,2.686997800138636941e-02,2.121951378139096123e-01,-4.932321337607677991e-01,3.559953148970908532e-01,-2.017466783750143100e-01,-6.239093786515258894e-02,-1.444453557977122202e-02,-4.524374313822404625e-02,8.404523891999968743e-01,-2.015207843486908901e-02,7.757433562018326012e-02,1.013046895516131890e-01,2.788872869535065357e-02,1.046604014403552160e-03,6.674342637933003419e-02,-1.160349057991134913e-01,-6.202324403015001958e-02,-6.889986585733036580e-03,-4.703603241243291266e-02,-1.860711761707221305e-03,4.888848551741467076e-03,2.510735625567320651e-03,1.395139302773994727e-01,8.846109421328368638e-02,-9.391867099376027817e-02,1.393870185806636965e-03,7.536287616474676709e-02,6.699612756327616436e-02,7.450888255375902325e-02,-1.026557399117871139e-01,2.860172470977894177e-01,4.219529932964579538e-02,-1.924336934260786891e-02,-3.435798691039259473e-02,3.215585334881268520e-01,-6.004150217118101041e-02,-1.237561360650381997e-02,1.563053777623263918e-01,5.567254346215621402e-02,-6.329528571032703999e-02,1.290330838747656000e-02,1.541238041763041272e-02,2.948962636818902583e-01,-7.622547411718563759e-02,1.696589417536450151e-01,-4.093603124840182808e-03,-1.173094844165974843e-01,-2.378887661167766385e-02,-1.276260345115053929e-01,-4.502569253918322495e-02,-3.073669683197022273e-02,-3.129425533835886175e-02,9.605161677326204406e-02,5.034594963496447778e-02,4.680155738367642454e-02,-3.038985027723149074e-02,1.535080033923233722e-01,5.947136252005872509e-02,-7.040551821021769074e-02
4.603165311376796603e-02,-8.114149858521103875e-02,3.783405801856134978e-03,3.953423102011414947e-02,-3.400030077217236490e-02,-9.428623870917167069e-03,-2.058615383195515694e-02,5.765272168758596612e-03,7.719222488341738464e-02,4.478398092611788478e-02,3.480174666154318974e-02,2.968780806621102667e-03,-5.363662486005266877e-02,1.000000000000000000e+00,1.962561831819233105e-02,5.176961834157602083e-02,2.859767559689970623e-02,6.868767927179673938e-02,-9.051731371045831920e-02,-2.334659868904166019e-02,1.086467948918509313e-01,-1.204292072459550583e-01,-1.393354672979303481e-02,5.905258523437505874e-02,7.158026541323594949e-02,1.056624775497799242e-02,8.432764842299229624e-01,-5.331572916999597483e-02,-2.203726644336475304e-01,-9.732959217670094088e-01,-3.075486533643470577e-01,-1.606976264642680507e-01,-2.987668201394765854e-01,-2.850793436282789695e-01,9.137341376279218830e-01,9.464396487251595103e-01,9.581151453660546879e-01,9.855498210045510188e-01,8.629045645805394349e-01,8.980414030248299317e-01,1.988480227884392368e-02,-5.739131190824022996e-03,-2.810132242934645572e-02,2.044408922671972842e-02,-1.157964543619187468e-03,2.898967780969580795e-03,3.609263767469850920e-02,-5.618752721231208558e-02,1.215869840221587561e-01,-4.170007881273544298e-02,2.433391468496563098e-02,-4.489789539757929604e-02,-7.038591516383757574e-02,7.900862104788873574e-02,2.799301546222685358e-02,2.169923924383491444e-03,9.825667828392729147e-03,-2.928690327319055653e-02,2.256666427757401949e-02,8.922397578173080906e-03,-3.681021173649605144e-03,2.972258537864530883e-02,-3.371426877826148166e-02,9.553370188619642739e-03,-7.969691294596827069e-03,3.132467164365283774e-02,3.632776493664291451e-02,2.124109762695573431e-02,-3.763498549617209227e-02,-1.276332029873718243e-02,6.442491752756143719e-03,1.387415429908274780e-02,6.006923291681772435e-03,3.129402765799796284e-03,2.643710513004009915e-02,3.641558174479547598e-03,-1.010745292510236912e-02,2.583763670082397934e-02
1.379625926526324405e-03,-2.285545488027004857e-01,6.564716618909402501e-02,-2.640583737932743549e-02,5.605772872921097744e-02,6.706566594634344458e-02,1.234170215687429573e-01,1.419871399602351536e-01,-4.077037197189795070e-02,1.238368020005832099e-01,8.600622524786457820e-03,9.784477209687277716e-03,4.526555594013991629e-02,1.962561831826662578e-02,1.000000000000000000e+00,3.418015019468716442e-01,-6.198237005077178452e-02,2.779857296474552153e-01,2.397024171853171307e-02,6.445039022040788268e-02,1.404784265154030397e-02,1.446656090220282687e-01,-7.342109678335058398e-02,1.270765338840822330e-02,9.394075478014835001e-02,-2.431949384021478422e-02,-5.282659025571334599e-02,6.413454096569859604e-03,-9.721337230112887112e-03,4.876039406370939917e-03,8.836391006070241916e-02,2.333382045658060483e-02,-3.673821406654476096e-02,3.957637806096795524e-02,1.714153213194597597e-02,-7.617159283777876280e-03,-4.482990449975200742e-02,2.128012577365766614e-02,6.657810135062249696e-03,-4.493235183033624652e-03,-2.601448548460185903e-02,-3.500175116266193154e-01,-4.148763660367303652e-02,-1.731698661446711140e-01,8.470666678248015002e-02,-4.083758197380550348e-01,8.253372742598992229e-01,-1.299397303262777963e-02,8.784636029051008654e-02,-5.948554603683149644e-02,-1.663257684888385934e-01,2.737468722732197199e-02,4.670158342924470712e-02,2.213010322899314208e-01,3.376778048629423389e-04,2.212308259927980025e-01,-4.832277535260693507e-02,-2.150339171764398954e-02,2.037264768689985572e-01,-1.628625435468344582e-02,3.653472686641017625e-02,-1.742517014483106752e-01,-4.266998422234691279e-02,2.042598948898051991e-01,-5.671678276201649882e-02,-4.099325578965604122e-02,6.603667440268362610e-02,4.545987485251595100e-02,8.946973610808967026e-02,1.785151463404896499e-03,6.206553350703949978e-02,-4.224291544095248874e-02,-4.175794041619720204e-02,-4.297746067374159928e-02,7.468127638972010818e-02,2.274163665131940029e-02,-4.115229770415883281e-02,3.523166172808132185e-02
-8.640071125181254807e-02,-3.294629074254441514e-01,3.851892345861603062e-02,-2.142915779927050679e-01,2.785142843746352126e-01,6.688486952986651135e-02,6.002654617223692618e-02,3.977186377805662643e-01,2.069886267641582109e-02,2.423724426695659240e-01,3.557955542075768446e-02,4.777936724171324978e-02,4.066944660703744052e-01,5.176961834167093796e-02,3.418015019468036986e-01,1.000000000000000222e+00,4.495850051903926836e-01,5.006876487580798063e-01,-8.228342146776841670e-02,-1.705700134567265241e-02,1.515915670081969535e-01,-2.323144775714606342e-02,3.086222906625682785e-02,3.799123066682939809e-02,-6.551086715198295440e-02,-1.502588776616784194e-01,-4.303057368579381314e-02,3.076138653945963974e-01,3.932744040029233223e-02,-2.991971537306891207e-02,9.114622759900735394e-02,2.912150699526960471e-02,-4.127858469413948211e-02,-6.728983862662658334e-03,3.489437615575900764e-02,3.459761416877123880e-02,7.440782611041751871e-03,5.206025815991652261e-02,-7.796498935835052824e-02,-5.316204657127927141e-02,1.362807990202727082e-01,1.882589882007724936e-03,-1.137342642096822454e-01,-4.420540749969328886e-02,3.058180845269747525e-02,-9.320275899956999288e-02,2.734360426149262668e-01,1.876945842200626324e-01,-1.587685354492446022e-01,1.854771908056069771e-02,-2.649414267990329863e-01,-1.987048344561665250e-02,3.631770276600495423e-02,7.595373357473284015e-01,1.398327266999453700e-01,-7.184333200174720935e-02,-1.572164893669515395e-01,4.425308112504296870e-02,2.142664031290417506e-02,-5.515459642823197089e-02,6.063148398918555282e-02,3.625242968847247060e-01,-1.213071747118677352e-01,3.298060448906055542e-01,-4.366654853341870451e-02,-1.430777606343241193e-01,5.340945616610721230e-02,4.761351156114464883e-02,2.242222262906746685e-02,-6.590937203800925626e-02,3.568720467816589165e-02,7.524030470981409036e-02,-2.299046486924107013e-02,-3.491414320223686779e-02,1.397199641893281663e-01,1.730641977368107820e-01,-7.852703928531738764e-02,3.529405527244875579e-02
7.882083590748856228e-02,-4.209861966728827287e-01,-2.723704399193518574e-02,-1.242846097603866884e-01,2.108400440134678977e-01,5.109227645094868708e-02,5.036096727263439897e-03,1.586635750167660897e-01,7.210349806857165034e-02,3.277257000802715758e-01,-1.026438217828371663e-02,-2.498705644480265966e-03,3.515204392300417258e-01,2.859767559686569177e-02,-6.198237005083129941e-02,4.495850051903298450e-01,1.000000000000000000e+00,4.859591197211129976e-01,-2.172242814048829795e-01,-7.451035581748777226e-02,6.291373846662591529e-02,3.232436001000102768e-03,5.931472505802119072e-02,-4.563654697815242717e-02,-9.457849808362855937e-02,-1.278338116847086425e-01,3.700412812356006827e-03,1.344834116588737027e-01,1.147074169864875951e-03,5.225531213460406742e-03,2.119351799801881195e-02,1.798191702266611902e-02,-3.020543273799677908e-02,-3.756235866237002397e-02,-4.165714942055286259e-03,1.549545637558400260e-02,4.210584265175923435e-02,2.242795518886288222e-03,-5.426000586350841065e-02,-4.125094695490671981e-02,4.247076111608412419e-02,2.051839515366795375e-01,-4.482158468436767823e-02,-1.730503791013764114e-02,-2.377440705261555168e-02,-1.348443064686149773e-01,-1.460562616432726779e-01,6.354166739217306792e-02,8.945098388071082499e-03,6.988673722359842189e-02,-3.894968834554257686e-02,-5.680615999137183375e-02,-6.855597474567258487e-02,1.647747962834068824e-01,6.355662142973486639e-02,-3.601837148006789557e-01,-1.027983299174228260e-01,8.608188087170454139e-02,-3.955127105747973104e-01,-6.266014180131534994e-02,3.468832648252971086e-03,5.715719464874051692e-01,-2.272158493413808100e-01,5.254959279243306414e-01,4.352504240471446670e-03,-3.807810258594166997e-01,-1.855002923436181728e-01,-1.313161188447672656e-01,-1.987037851034365865e-01,-4.592335388539619395e-02,-6.243137999637279195e-02,2.129141161987493924e-01,4.339400161248096327e-02,5.284840743045637196e-02,-4.576138252596603090e-02,2.354501499954894939e-01,6.144677302230165672e-03,-4.073978154848977018e-02
1.341695745912028226e-01,-6.197046953431908367e-01,-4.682335523286301759e-02,-1.599016546314048492e-01,1.924619025498884028e-01,6.979333152862049472e-02,6.131648571032863315e-02,1.842880459497290291e-01,7.796582415352262818e-02,2.549352199513200135e-01,-1.374735412896862076e-03,1.867830705925330528e-02,2.730108816024970353e-01,6.868767927191886391e-02,2.779857296474045891e-01,5.006876487580997903e-01,4.859591197211370339e-01,1.000000000000000222e+00,-9.068570444262269437e-02,-1.970657440678671990e-02,2.555414630353085997e-02,1.274201461987914674e-01,-3.183419949007734208e-03,-3.188482777888196340e-02,-5.396864052695168196e-02,-1.438523565403477533e-01,-1.258891965285000372e-02,1.613469621367888407e-01,-2.734418896736018952e-03,-1.650507430275933649e-02,4.117411783407684545e-02,1.670336700909060348e-02,-5.076769945476363594e-02,-6.066159583690370477e-02,4.604221148325206986e-02,3.404413548298774322e-02,1.997967675217789466e-02,3.752500396105014346e-02,1.752523692382264298e-02,1.202532905004108539e-02,2.212313895029654684e-02,1.536485368023928211e-01,-2.984399782145560898e-02,-2.836890323572929806e-02,4.743927097692618097e-03,-5.658168850050047244e-02,8.075074696343927105e-02,3.321161595104787922e-02,9.141765464677982511e-02,2.050220823632020739e-02,-8.228714182002430655e-02,-4.263009178287849310e-02,-7.144604613799211690e-02,3.235493348486091492e-01,4.327125342379877643e-02,-1.659492437928692526e-02,-4.120799846427069396e-02,6.060079646941608257e-03,-3.799341449939996635e-03,-2.900825736386099946e-02,2.365708115382763113e-02,1.487334915295147608e-01,-3.145487898633099189e-01,7.210012103569448660e-01,-1.016298576509437057e-01,-9.772246619895204323e-02,-7.730580791945827757e-02,-3.217328154760688147e-02,1.188992771450755187e-02,6.230976002050476331e-02,-1.505765994781217178e-02,1.189905628528313414e-01,1.326819622594422113e-02,1.917161773388231447e-02,3.139465916293013997e-02,1.467329965889299648e-01,-2.113714438486471309e-02,-7.003632484983618239e-04
-2.733287605625381485e-03,5.376544342448924541e-02,1.247514614325364972e-02,2.339718345987232967e-02,-1.564693380629956360e-02,-1.578834823709952123e-02,1.922258359029823185e-02,-1.420641491644836045e-02,-3.456285564262832899e-02,-5.497345877035528933e-02,-5.064228672046398039e-01,-1.043176980101850893e-01,-7.311845328097410501e-02,-9.051731371051609243e-02,2.397024171853840910e-02,-8.228342146771593091e-02,-2.172242814048645221e-01,-9.068570444259507757e-02,1.000000000000000222e+00,-3.361754082882253969e-01,-2.241767901526272450e-02,1.589122281840348039e-02,-3.613543080047923461e-03,1.790576413649435164e-02,1.552217511137665013e-02,-4.092347108505289127e-02,-6.490701756600776584e-02,-3.465286309484953003e-02,2.408192244148766800e-02,6.979319357750998765e-02,2.878537167862888629e-02,1.971828861980535683e-02,3.489806617039506453e-02,4.405501118540466887e-02,-7.263017856457994192e-02,-7.696889835301153060e-02,-4.921991249563825027e-02,-6.932371360915925984e-02,-4.901114148854727841e-03,-1.763969363844348354e-02,-1.276064605786207500e-02,-1.313085761076922264e-02,2.557778423518401387e-02,1.115252386883166733e-02,4.303174596913966928e-03,3.461639122349405295e-02,-1.768443084653158887e-02,-1.083273830836628060e-03,-1.278741402955038686e-02,-2.938485521280859852e-03,-2.587792188123997066e-03,1.574363285230430745e-02,5.914979225842835649e-03,-6.221500426023982705e-02,1.404406520449509935e-02,8.467691820250059995e-03,-1.130008424400168188e-02,3.252090758828601880e-02,5.005314162216820822e-02,-3.266434357593548526e-02,-1.354967936339689094e-01,-6.356192966203462469e-02,2.586307392647572284e-02,-6.323446641425080339e-02,-1.862144138901764001e-02,1.707595059256901970e-01,-4.211601558870239903e-01,1.344485408531287396e-01,4.683673146036528845e-01,5.828712443053003789e-02,8.297336464739277218e-02,-2.614209041988123094e-01,-2.860446999517050060e-01,-2.591949690646935256e-01,-7.275811674805361673e-02,1.198932001983274084e-02,4.274509190809122616e-02,7.868456765355646976e-02
-1.062781484315994916e-02,2.663652746940983751e-03,2.591821136718757204e-02,1.766253118532507341e-02,1.006856163123849741e-02,4.881356588879620412e-04,7.738773903694205411e-03,-6.959222260291825571e-03,-1.427584839696399883e-02,-1.914150475771081092e-02,8.697415545056109976e-02,1.411127579676732247e-01,2.686997800141832649e-02,-2.334659868898969134e-02,6.445039022039229792e-02,-1.705700134571950730e-02,-7.451035581754739123e-02,-1.970657440685853745e-02,-3.361754082882348338e-01,9.999999999999998890e-01,5.210811028378280196e-02,-5.259667767249837783e-02,-3.041396668546028897e-03,-1.122371797965592520e-02,2.117180779871347812e-03,-9.810804981604652822e-03,-1.798873460363489482e-02,3.497413680464716429e-02,9.170701640361759999e-03,1.557397018270531043e-02,8.462148571411410442e-03,2.381809998557221208e-03,1.308572922308495062e-02,2.284091822099961963e-02,-2.382200201352004457e-02,-2.395152881247998924e-02,-8.422756716567421711e-03,-8.565664529677391101e-03,2.896891842840177908e-02,5.362343672924164972e-02,-1.553553701171231025e-02,3.592405485380855963e-04,9.184037973507053546e-03,-1.264594624988420180e-02,2.771454554271715782e-03,7.020530425412968394e-03,1.363685437733164543e-02,-1.622494360412706556e-03,5.911797315295918599e-03,-4.273998722231091979e-03,-2.500904516327137964e-02,-8.706010800983736073e-03,-1.875334423541965070e-02,-3.635515299756562901e-02,-1.884067736657134284e-02,4.179982393020651582e-02,2.226504425370141524e-02,-7.604730154853617426e-03,3.243642495577787888e-02,1.819150509634102214e-02,3.871436745414833513e-01,-6.066799205179819465e-02,7.427281840999966356e-02,-2.447656349166840370e-02,-9.557541472420255646e-02,-4.637968599071592285e-02,1.535655194104688925e-01,-3.844311393250833264e-01,3.716761463180565106e-02,1.399941395254398480e-01,3.337707566365683692e-02,-3.650922317144897344e-02,-3.370840938484507068e-03,-2.493990783481760468e-02,-2.346958995957711472e-02,-1.321451595896581122e-01,-1.114975331243460155e-01,-4.033131159539940502e-01
-3.920225170931478792e-02,2.317374904526642906e-03,2.573341268027014642e-02,-2.722853441175163494e-02,3.448770650064600929e-01,6.696166345709483533e-03,2.368879380124902165e-02,5.658459604728593301e-02,-9.165266099002377514e-03,6.388124315601441915e-03,4.258794253197441954e-03,2.697789254631997174e-02,2.121951378139738109e-01,1.086467948918106718e-01,1.404784265150844924e-02,1.515915670081574018e-01,6.291373846687081661e-02,2.555414630358110450e-02,-2.241767901530419133e-02,5.210811028366724856e-02,9.999999999999997780e-01,-7.892359809753974886e-01,-1.693010152717326416e-03,-8.040083719756126179e-02,3.412810442751605389e-01,4.370130488173365468e-01,2.343408938007286724e-01,2.029930165572384759e-01,-3.977468252741081511e-02,-1.057325777553478202e-01,-1.516397343840999723e-01,-3.865139334153297555e-03,-3.505069814084391111e-02,-7.646364945752424924e-02,9.894578082541767572e-02,1.457741035228392046e-01,1.465064041649364601e-01,9.053817190092582068e-02,7.670005996850298713e-02,1.065687463528540990e-01,1.831689974303841312e-02,1.013850981370182508e-02,4.865680100836961876e-03,-1.827478813930538334e-02,5.064766376833201855e-03,1.444569890132854986e-02,4.246501956614206347e-02,4.314458732386915185e-02,-6.768808626031344589e-02,5.599777142240672245e-02,-2.342330565969901607e-02,3.464026914535114562e-03,1.378596571211981522e-02,1.499880087100584347e-01,-9.981606779949582856e-03,-6.275554550157335515e-03,4.189090375336101263e-02,2.510934932346988238e-02,-1.342948037547975031e-02,1.259062592094305905e-03,2.777546978232234634e-02,1.054123745886834246e-01,4.243728566647825447e-03,-1.818254075235173350e-02,-1.983018491594180314e-03,-1.108970999990838494e-02,1.735455808527386692e-02,-3.178657097938505233e-02,1.344598183535096816e-02,-9.148587316370066988e-03,8.383226651356668821e-03,1.767615716681461080e-03,-5.878012259250908235e-03,-1.079619405975089548e-02,6.929643637124447905e-03,2.842508140851851550e-02,4.894056371573454875e-04,-2.794689851695613542e-02
3.394202198367655965e-02,-1.307120219340889289e-01,2.464458336603269663e-03,-2.460561998949444343e-02,-3.744960448238772721e-01,2.794972584639262951e-03,-5.107526989984608606e-02,9.555895195220313887e-03,6.662234458465660786e-03,6.091475743938157272e-02,-8.806167706902472483e-03,-3.928753594182612247e-02,-4.932321337608812084e-01,-1.204292072458251484e-01,1.446656090220623525e-01,-2.323144775714507809e-02,3.232436000687741087e-03,1.274201461987129747e-01,1.589122281847651572e-02,-5.259667767234982305e-02,-7.892359809753712874e-01,1.000000000000000000e+00,-3.958162475590962792e-01,-1.941105438945564879e-02,-1.058792082801102430e-01,-3.381736495914218765e-01,-3.130672723141349478e-01,-5.551024679749242408e-01,6.456987359313326458e-02,1.232832980602705381e-01,1.944947935674254946e-01,7.973573268977634729e-03,3.089212661893012135e-02,7.431664282797582899e-02,-9.369841922024184366e-02,-1.720181510381405265e-01,-2.072640938169910407e-01,-1.058758375373847344e-01,-1.339478036807901229e-01,-1.677107983776577882e-01,2.634340070229247970e-03,-4.795123027006042288e-02,-7.077344787419249938e-02,3.537911828884230531e-02,2.413351891799939662e-03,-1.075024310024486895e-01,1.126541620114543917e-02,-4.280963400093041465e-02,1.331126900747463537e-01,-1.698549759369997192e-01,-5.999079237517342816e-02,-1.143057288236567527e-02,-2.063280479075193033e-02,-1.709893763670513878e-01,5.647258362765605194e-02,1.611063358191066816e-02,-1.467423720150756172e-01,-4.773453660374646357e-02,4.729652594407100091e-02,-2.768773542187926914e-02,-1.056245427801049373e-02,-1.999817829190724261e-01,-7.051946190467307807e-02,2.356178036561878686e-01,3.081034508741782064e-03,-4.685762753547080550e-02,-1.996119051859602395e-02,7.557358942140098013e-02,-1.204300256072342529e-03,9.120305957567031302e-03,4.779453847306274102e-03,7.216259392395328945e-03,-1.303889392530658588e-02,-6.008589514826534646e-03,3.460425319888550677e-02,-2.062729605027472171e-02,-4.344233113355769338e-02,5.614961029629932793e-02
1.691053122939968276e-02,-3.019132973218580270e-03,-3.886960427910706589e-02,-5.710198540711790977e-03,6.026745746455385300e-01,5.843060947870402574e-03,4.022936988119413249e-02,-6.843758909026339578e-03,8.310826383972066272e-03,-1.843228586034667332e-03,6.661422745145411913e-04,1.803023299304016072e-02,3.559953148971306547e-01,-1.393354672984176666e-02,-7.342109678337015166e-02,3.086222906627216281e-02,5.931472505817254187e-02,-3.183419948961522909e-03,-3.613543080111501511e-03,-3.041396668598836048e-03,-1.693010152692053880e-03,-3.958162475591148199e-01,1.000000000000000000e+00,3.597395024733436864e-01,-3.297655920258597551e-01,1.264953939373146818e-01,5.194672634536679282e-03,3.423538963382119493e-01,-1.434294007332102654e-02,1.686706424690545894e-02,1.891438841474467683e-02,3.241256831913135253e-03,5.049806243038925356e-03,2.340840814722477958e-02,-3.560974926564527271e-02,-1.223133592439843917e-02,1.741779705870738840e-02,-8.966867939892111949e-03,2.147068852470265451e-02,2.237296480020036990e-02,-8.548448404074688797e-03,5.575628833260638101e-02,4.969419320405327190e-02,-2.574672154125834042e-02,-4.191384018505020688e-03,6.314485612506902379e-02,-2.359762904685138232e-02,1.539224068908287210e-02,-4.834973148079860922e-02,1.167034666839752016e-01,5.227750581019955517e-02,-2.019005119128606651e-03,-9.614180900495997162e-03,6.976574646691859061e-02,-2.862959218688788943e-02,-1.603221517365782320e-02,6.682477662508087835e-02,2.167686983389176605e-02,-3.505810996070624075e-02,2.255419538971858984e-02,-8.317959428545240730e-03,1.096097814812140442e-01,-2.017358478233763266e-03,-4.340446091000130235e-02,1.730437357801445017e-02,-7.293003867103992933e-03,-1.332309420838220099e-02,-4.835837967986023750e-02,-1.474836583381482040e-02,-5.144455066658208502e-03,-1.491521175488903783e-02,1.930448261582703995e-02,1.930590584047590583e-02,1.793786606719098217e-02,-2.844865065324653219e-02,3.319642120935863139e-02,3.379497771220899699e-02,-2.756924715841772150e-02
-4.938793539893270718e-02,5.327970198165595667e-02,4.799820463520744485e-02,-7.441760796957787479e-03,-1.006775556343830064e-01,-3.970563367175168612e-03,-2.725976630771599282e-02,2.838023974565230534e-02,-1.778652788778828375e-02,-1.888084056130905769e-02,-2.891927801203006583e-03,-1.244642243351103475e-02,-2.017466783750044568e-01,5.905258523440571478e-02,1.270765338840980363e-02,3.799123066680670791e-02,-4.563654697816828948e-02,-3.188482777889827674e-02,1.790576413652408480e-02,-1.122371797966573506e-02,-8.040083719753435276e-02,-1.941105438949828829e-02,3.597395024733538449e-01,1.000000000000000222e+00,-1.622826133763374257e-01,-1.223509592700876558e-01,8.726364751369661277e-02,-1.530284690662259139e-01,6.412752690278040318e-03,-6.492260098785354594e-02,-7.344389024749817252e-02,-2.750813416150616961e-03,-1.677730983547452356e-02,-5.031579017926625375e-02,7.351091032936533931e-02,6.948898662683038185e-02,5.235986225322047938e-02,5.181037965808426432e-02,1.657522684392882112e-02,2.628653226485025418e-02,2.330263145931271360e-02,-3.691351048066929263e-02,-3.931260823180299929e-02,2.174220635677989039e-02,3.577782279330746305e-03,-2.086356219719738905e-02,1.372692452388642181e-02,1.450038712987945615e-02,-1.405176707366448050e-02,-6.960253888945214240e-02,-5.162405970348230705e-02,4.441995227979583793e-03,2.160533040200551813e-02,4.588215040081334434e-02,3.886853896554244570e-02,-1.408615756210632002e-02,-6.321880846385352637e-02,-1.286119685039173455e-03,1.939610919716923051e-02,-4.504870141393117929e-03,3.996875321654881109e-03,-7.377710460539195318e-03,2.550673806022100282e-02,-4.208540725971010588e-02,-2.100161093707621218e-02,2.788685224586649053e-02,1.784473638630929698e-02,4.425133012045497083e-02,2.081023941688073253e-02,-3.149920119965908365e-03,1.665044815123680952e-02,-2.219434286750834873e-02,-2.144273338998271480e-02,-2.310663385123849431e-02,2.980112148088818677e-02,-1.938512749222907200e-02,-2.815186410942402406e-02,2.402933625177242766e-02
