O $a$ ,O $b$ ,O $c$ ,O O ,O Al ,O Ca ,O K ,O Mg ,O S ,O Si ,O Th ,O U ,Fe AlO1.5 ,Fe CaO ,Fe KO0.5 ,Fe MgO ,Fe Ssil ,Fe SiO2 ,Fe ThO2 ,Fe UO ,Al $a$ ,Al $b$ ,Al $c$ ,Al Al ,Al S ,Al Si ,Al CaO ,Al SiO2 ,Ca $a$ ,Ca $b$ ,Ca $c$ ,Ca Ca ,Ca S ,Ca Si ,Ca KO0.5 ,Ca MgO ,Ca Ssil ,Ca SiO2 ,Ca ThO2 ,Ca UO ,K $a$ ,K $b$ ,K $c$ ,K K ,K S ,K Si ,K SiO2 ,Mg $a$ ,Mg $b$ ,Mg $c$ ,Mg Mg ,Mg S ,Mg Si ,Mg SiO2 ,S $a$ ,S $b$ ,S $c$ ,S S ,S Si ,S Th ,S U ,S SiO2 ,Si $a$ ,Si $b$ ,Si $c$ ,Si Si ,Si Th ,Si U ,Si ThO2 ,Si UO ,Th $a$ ,Th $b$ ,Th $c$ ,Th Th ,U $a$ ,U $b$ ,U $c$ ,U U
-2.249883192393931641e-01,5.697457391152157697e+02,1.515350554973568346e-03,-4.011639066395089048e-01,-4.113248763429968036e-01,2.326632104278425928e+00,-1.224664427121533672e+00,6.084643912507953223e-01,-4.505499958910322289e-02,-6.349600979076617246e-01,8.315435863972512607e+02,1.320187617817089176e+01,2.818639384486745621e+04,4.483144340623215539e+05,7.227370915187298124e+03,2.033342701973035219e+04,-7.182873170007450426e+03,-6.117850933752965830e+02,-2.212748239311131183e+06,2.808634381672548479e+05,9.764083797511906304e-02,-9.400770717794591746e+02,5.523707037662248798e-01,-3.311544250098191977e+00,-8.996905287363735071e-02,8.604924242727454597e+00,3.552993234681811300e+05,5.879047351945934497e+04,-4.200230844528700380e-02,-1.636263516745519155e+04,-1.408155972871654704e+01,-1.724976251222414589e+02,-1.435566806437135190e+00,-2.870153410109678394e+00,3.317307810700636473e+05,2.609183627057145059e+05,1.280496823972612037e+05,4.430263260855724802e+05,1.656993935280997772e+06,-1.725637976243127196e+05,1.349758644515647588e-01,-5.519628915060548024e+02,-1.137592828111334953e+01,-1.559409394549701666e+01,1.399040884753680221e-02,1.944327993940673516e-01,4.134706514204660198e+04,7.179331642322206442e-03,-1.199695379896050866e+02,-2.198123658378293044e+00,-1.073864814336511930e+00,-5.925960792386504583e-02,8.385792911426990237e-01,4.859774116362207860e+04,1.529827214818292591e-01,4.260547159792952243e+02,6.909285337314936548e-01,4.990821468901339431e-02,6.781325885643967322e-01,1.451729976937499032e+03,2.133410188299511567e+00,-4.204475487173926012e+03,1.160676012308519967e-01,-1.095503809864107097e+03,1.872501213405260101e+00,-8.090232727279041136e-02,4.658333223224357944e+00,-3.385960258002292389e-01,-1.855665925140672829e+06,-4.076816059283108916e+04,-1.662084936512813016e+01,6.511293218914787576e+04,3.566881468539285379e+03,3.944860386294731143e+04,2.159522631262154491e+00,-3.105173613342285535e+03,-4.656589333070044034e+01,1.178792184222933948e+01
5.474485223572199410e-02,-3.843783151544758425e+02,-1.783167521358557384e+00,-1.767019543616954458e-01,2.258374446039635774e+00,5.896991049804937157e-01,6.426037157741301131e-01,5.851060611278611212e-01,2.266271782501880216e-02,-1.027653483978155369e-01,1.320187617816416648e+01,1.789197939010588811e+02,4.574800510124667926e+04,1.773970932771106891e+04,3.813948004022912755e+03,1.266593175345631607e+04,-8.110864897618187115e+02,3.855706493499294538e+03,-2.114284259110954590e+05,2.113771086804016377e+05,2.869059431772518765e-01,-1.945440645864154703e+03,6.935083037840740872e+00,-6.611109321518492621e+00,-4.712292342679214041e-01,-9.859313523758936881e-01,-5.737780983693277085e+04,6.449537430455625872e+04,1.385496190506128045e-01,-1.480060215016422262e+03,9.704879014192144382e+00,3.272990654849542835e+01,-5.441080050738415774e-02,9.840352475114374498e-01,-1.719588515581109823e+04,-7.516676678575455298e+03,1.815568064648785366e+04,7.349692463538209267e+04,-9.040121571813711853e+03,9.692539824147680774e+05,1.113021639948473529e-02,4.149234651123459230e+02,1.955299178076563837e+00,-4.569157266820273122e+00,-8.285659860503574725e-02,3.702953732511745089e-01,-6.734285294571919621e+03,7.159068783061135754e-02,-1.904358691183586529e+02,3.282162690554641049e+00,-1.370109227592915424e+00,-1.019031221967538203e-01,-4.416975702902208867e-01,1.210595094824804983e+04,-8.594175955299385161e-02,3.049208358062369939e+02,4.339384773747513080e+00,-1.065149328043314414e-01,2.379730628414648275e-01,1.176799534123110789e+02,7.452781513097073152e+00,7.475290170996283905e+02,1.507977100399845172e-01,8.961745712902097694e+01,-8.914729831875371602e+00,-7.057279800755340837e-02,1.173540637000653142e+00,-2.347425444857753618e+00,9.034684349249061779e+04,-5.150916860509823309e+05,1.078553381705687597e+00,-2.852418227772044247e+03,-2.099356729756404150e+01,-1.395136636689546776e+03,-4.479169351869246363e+00,1.655030893613772059e+04,8.033244692782814127e+02,-7.571680404677047704e+01
1.172877679676621028e+03,-1.099192002128881775e+07,-7.209609844474022975e+04,-4.582805521330516058e+03,1.118429591828122502e+05,1.944494348099131457e+04,3.071679045907596446e+04,2.248658350162387796e+04,4.580818836115403428e+03,7.842752428776202578e+03,2.818639384494050319e+04,4.574800510137558740e+04,2.340942148884956837e+09,-1.159300314295016050e+09,6.382210830087352544e+07,3.899699642330368757e+08,4.127326232892429233e+08,2.038508654494797885e+08,-5.360416354266023040e+08,1.455878491464889646e+08,8.162686149724678216e+03,-8.834474119470988214e+07,4.952913634057380841e+05,-3.876165759771548910e+05,-1.213504208110500258e+04,-5.772314050057501845e+03,-1.613998518677543879e+09,3.053458919688967705e+09,-1.460135352772027773e+03,7.565334147601318359e+07,2.556750381533043110e+05,9.853767695009626914e+05,2.284716001703390305e+02,2.326613037438172978e+04,-2.562097021826672077e+09,-1.142789609779958010e+09,-1.355972778924530149e+08,-1.156155033297675610e+09,-5.028363594850932062e+07,1.150693789881378710e+08,7.488265881316422679e+01,1.014903230751046911e+07,1.313465836472141091e+05,-5.889161037298633019e+05,1.984373688741784747e+02,4.663991681410419915e+03,1.499368357464151680e+08,2.414818578317629544e+03,-1.213766975964981131e+07,2.737792999351324979e+05,6.872610222165279265e+04,-2.577122401368591909e+03,-5.714059525851043873e+03,5.341169371766169071e+08,-1.317029491269347091e+03,-6.836117150407164590e+05,1.178127099562470539e+05,3.035522439574940563e+03,-2.542881457062267145e+03,1.217695077990765683e+06,1.661188544718752382e+03,4.101623648654118180e+08,-1.326343491661487860e+03,1.260746583270088211e+07,-2.595482878047135273e+03,-1.214863579299561934e+03,-1.823923761461376216e+03,-6.952516135195898642e+03,-3.738759054468521476e+08,-1.364868976924587488e+08,-6.967067519477995120e+03,4.746446342190420628e+07,7.578060482693519443e+05,1.560161218972535618e+07,-1.925107961081832855e+03,2.199030423474249244e+07,2.142192973293748510e+05,-2.142811714094353665e+05
6.854612805015296544e+03,-3.309739025040037185e+07,2.211365652022651557e+04,2.080537686702272913e+04,-7.724055075077441870e+04,-3.178144368886690791e+04,-4.550165669375022117e+04,1.021828397054973175e+04,6.837580319742651773e+04,2.217070605293410699e+04,4.483144340616608388e+05,1.773970933351906569e+04,-1.159300314292956114e+09,1.995622274577605896e+11,2.554879767621899247e+08,4.583335932426021695e+08,3.100221913630653024e+08,4.735384804882012606e+08,-6.126987795515297890e+09,-1.167952735200598240e+09,3.858854645075655571e+04,-1.991613210202364326e+08,-1.789872031703280518e+05,1.047559485552345868e+06,1.285455088639550086e+05,3.898620740650503285e+04,2.777527861984173584e+11,-1.788455544326414824e+09,-1.474262520239456790e+05,-8.763927666408023834e+09,-7.166654038995690644e+06,-5.242360648833264410e+07,-6.021795777045728173e+05,-9.175404942473975243e+05,1.862818743463489685e+11,1.610084102723603210e+11,1.740981398384240723e+11,2.236700358842145691e+11,2.153050258765356140e+11,1.951611533439132996e+11,5.475772281983076027e+03,-3.854757345477253199e+06,-3.852450461941177491e+05,1.183622167396640871e+06,-1.522089617689273155e+03,1.656485054953283907e+03,7.457977915777779818e+08,-1.681358053680996454e+04,1.327342487439012229e+08,-3.685437859701681882e+05,3.659430079298488563e+05,-5.551671304687327211e+04,-1.080803252377519675e+05,1.211698648288721800e+09,5.669404778827960399e+03,1.106703017879560590e+06,6.837921870846995444e+04,-1.474380805513995620e+04,8.370780406400675929e+03,7.774328287618624978e+06,-3.663206102219451168e+03,3.816954230963855386e+08,-5.416433954095123227e+03,6.554679839926281944e+06,-4.665495371445833007e+04,2.995192533439385898e+03,2.571670109025328929e+04,1.068374505156586747e+04,-2.885377628217514992e+09,-5.232885930569288135e+08,1.324290000202699957e+04,6.330153583028201759e+07,8.348134681751049357e+05,9.631955472306096926e+06,1.546266184672455893e+04,4.816497041148653254e+06,-3.361524338122604531e+05,7.260623728138779989e+05
1.340159469188305330e+01,-6.081481243262073025e+06,2.503008898682774088e+04,-9.065066858232156619e+02,8.307433557037598803e+03,1.474668242372698842e+04,1.779491152031722959e+04,1.641632496913124851e+04,-2.355821234727509363e+03,3.999220333899386333e+03,7.227370915163050086e+03,3.813948004047369523e+03,6.382210830096209794e+07,2.554879767631571293e+08,8.492115546529629230e+08,1.974010549005878568e+08,-4.383277850145830959e+07,1.250166079164805710e+08,1.058416369050985724e+08,2.103274599437763691e+08,3.254767051634752875e+02,1.560656215708423965e+07,-6.152476268285476544e+04,1.470530088785293083e+04,1.100490821323655473e+04,-5.853471483251511017e+03,-1.135036401847466230e+09,1.403406755716287345e+07,-4.242402666244376519e+02,2.864111120519641321e+06,1.343217406536388444e+05,4.965603752632365795e+05,-4.830370844295559436e+03,8.309297570423157595e+03,2.279655184026046693e+08,-8.453128083945959806e+07,-5.313895569374234080e+08,3.150447091313923001e+08,1.083656357688882500e+08,-6.369787483132762462e+07,-4.673132756546066844e+02,-1.533590611629524268e+07,-3.710203888597460900e+04,-6.540130582754407078e+05,7.263255646929240356e+03,-1.522204244291936266e+04,1.112506882911493540e+09,-2.536477569580457896e+02,6.255880704620912671e+06,-3.429512937921014964e+04,-1.631660451410144742e+05,2.208084570830561461e+03,4.678011260053276601e+03,2.213973187886695862e+08,4.461275807982779895e+00,7.360392987475657836e+06,-2.193727611896904637e+04,-7.061743807156858566e+02,4.929635765289311166e+03,-9.257021950844858075e+05,2.371743282923896913e+03,-1.459742230715934634e+08,-4.471888487874872453e+02,9.142116618229860440e+06,-2.165891152277931906e+04,-2.556933337693646422e+02,3.049513416238651189e+03,1.491569769101447264e+03,4.474616703668611646e+08,4.774429072452115826e+06,8.322398309235843044e+03,-1.257275309043443017e+07,-3.785691388527532108e+05,-8.629040984207883477e+06,2.849383258179972927e+03,1.962160541577060008e+06,-8.928066107679381093e+04,6.458371852386726096e+04
-5.707843506419212645e+02,-5.961913034256801009e+06,9.988037370976193415e+03,-5.003060766599702220e+03,2.806974457006447119e+04,1.000187858415122719e+04,5.886047124839739809e+03,3.127249129214183267e+04,8.133992156763848698e+02,5.323146899275919168e+03,2.033342701973069416e+04,1.266593175346345743e+04,3.899699642329736948e+08,4.583335932434424758e+08,1.974010549005486071e+08,3.927671072656165361e+08,2.162231788949420750e+08,1.531340239548423290e+08,-2.470905204048384428e+08,-3.785582517543891817e+07,2.388608243873132324e+03,-1.704424741466100328e+06,1.758798058201424283e+04,2.989864621833473211e+04,-5.219216775346862050e+03,-2.459567373859303552e+04,-6.287731010803577900e+08,4.577802867158823609e+08,1.167188950174433558e+03,-1.195197627114718035e+07,9.422576942645697272e+04,4.214632014979024534e+05,-3.691023752927651913e+03,-9.608096593895396609e+02,3.155982384451642036e+08,2.611140080341148674e+08,5.998234296659716964e+07,5.241600595678590536e+08,-8.630171159295442104e+08,-5.125392057252995968e+08,1.664896180339417242e+03,5.609640064808268653e+04,-6.917194873540147091e+04,-1.135400561248211015e+05,1.783349685068197687e+03,-2.362660309391239025e+03,2.506609116799713373e+08,2.491726748507849607e+03,-7.689334122920921072e+06,7.272288682202522978e+03,-1.767582637416266662e+05,-1.090020281108597828e+03,2.474045228578916522e+03,5.167704262981707454e+08,1.256391505501990423e+03,-1.625554130404829513e+06,-4.853874399709627323e+04,9.883439611124722433e+02,3.525989737933449533e+02,-2.132020612857702188e+06,2.676822783344856362e+03,2.065360522940057814e+08,-8.645987011219086753e+02,1.003880161707503721e+07,-1.134053421621888992e+04,-6.069301820556886469e+02,1.677347778387775179e+03,1.062441819559967371e+03,7.626371397308816016e+07,-1.198817729806944281e+08,3.254394099217725852e+03,1.522953545574039593e+07,-1.417468764344973897e+05,-4.767413003345830366e+06,3.625410679076955603e+03,1.015499380328972638e+07,-1.158622984985746589e+05,4.399983910608364386e+04
6.376040926395361339e+02,-9.328295312094148248e+06,-8.648112090791224546e+03,-3.553066597438482404e+03,2.601952743562059550e+04,9.355441065234923371e+03,6.046857889782788789e+02,1.527633214817467888e+04,3.469516208708771046e+03,8.813553219262801576e+03,-7.182873170014923744e+03,-8.110864897980200112e+02,4.127326232889586091e+08,3.100221913626965880e+08,-4.383277850150039792e+07,2.162231788949118555e+08,5.889056892726463079e+08,1.819951745839960575e+08,-7.987436732346457243e+08,-2.024892588720538020e+08,1.213865860159589374e+03,2.903934453233375098e+05,4.139105810286119959e+04,-4.397807938655126054e+04,-9.226558084370251891e+03,-2.562239024479003274e+04,6.620980579875079542e+07,2.450615735336450934e+08,4.168619983025094911e+01,2.556042264290258754e+06,2.682806604433176108e+04,3.186670248190833954e+05,-3.307214958557601676e+03,-6.567439018620411844e+03,-4.613430686680050939e+07,1.432002287103175521e+08,4.156257940470988750e+08,2.765047569963730127e+07,-7.354530296103615761e+08,-4.869839438764077425e+08,6.353277861399139965e+02,7.486485457446035929e+06,-3.337960672948641150e+04,-5.442539392765155208e+04,-1.697611699860475937e+03,-4.185626297164404605e+03,-1.639480876967025101e+08,1.032910279655229715e+03,5.304747729858255479e+05,3.355294816704545519e+04,-3.181919316173253537e+04,-3.815723507102315580e+03,-5.718602303961814869e+03,1.372760038852489293e+08,6.992496984253898518e+02,-9.979168655697910115e+06,-3.886259698827980174e+04,2.354136639667542113e+03,-7.969713871509941782e+03,-2.965899162227711640e+06,1.875253954952740116e+02,3.987355682595902681e+08,-1.982996888737397057e+03,1.958609855438290536e+07,1.384137292966229325e+03,-1.977867618663269013e+03,-7.133536377136727424e+03,-3.587965865675315399e+03,-8.275624007297519445e+08,-1.022809849069416672e+08,-6.971333619259186889e+03,5.277106835860791057e+07,3.276051839510414284e+05,8.836262565655969083e+06,-1.453962483706339754e+03,1.691713132187530026e+07,1.110138888544067777e+04,-6.219042758208808664e+04
6.902056166471165852e+02,-8.732399644898222759e+06,-9.454493229384581355e+03,-2.907055607196722576e+03,1.510446919224978956e+04,8.127132307468803447e+03,4.681956147043320925e+03,1.128374878395055748e+04,2.385784685959978560e+03,4.359982604564185749e+03,-6.117850933840171592e+02,3.855706493483803115e+03,2.038508654494188428e+08,4.735384804890432358e+08,1.250166079164578021e+08,1.531340239548484385e+08,1.819951745840050578e+08,2.381631266522881091e+08,-2.120568371177450120e+08,-3.405735196292514354e+07,3.135457857641164310e+02,7.279630903376320377e+06,-1.412707748092250768e+03,-1.953988234257480508e+04,-3.348136627457831764e+03,-1.833602828184312966e+04,-1.432435205833361745e+08,1.869741980747608840e+08,-6.319463925542179794e+01,-5.134160661656536162e+06,3.314553272245501284e+04,1.882433082187707478e+05,-3.534917088942516330e+03,-6.744836266582541612e+03,3.242686876598100662e+08,2.000764793376816511e+08,1.254188959371392280e+08,2.942036530779078007e+08,1.510613597144592106e+08,9.028010912176817656e+07,2.104596962742846813e+02,3.565146751239828765e+06,-1.413401001568490938e+04,-5.673955934814878128e+04,2.154175382327208581e+02,-1.116909865407695406e+03,5.764307093641009927e+07,3.433273382417687571e+02,3.447657184899802320e+06,6.259662924586918962e+03,-4.274954929385618743e+04,-1.821009113239691033e+03,-3.789982207229845244e+03,1.714189154018121362e+08,3.027508332157559039e+02,-2.923882756381813088e+05,-9.906988688533885579e+03,1.053932113509417405e+02,-4.868610114668823030e+01,-8.731744804531899281e+05,8.133028390203572826e+02,6.598378626112054288e+07,-1.745765135568783307e+03,1.708948443372029811e+07,-2.055302123936767020e+04,-3.227979188022698054e+02,-1.890544010124958504e+03,-5.590363020120311148e+02,3.149112760156870633e+07,8.825346559699177742e+07,-1.069263651561594543e+03,1.875505473676385731e+07,6.370115941111886787e+04,2.038495960988780949e+06,6.343431040836844659e+02,6.704554456139703281e+06,-2.428504636132600353e+04,-6.798961499232487995e+02
-1.380539075795121562e+02,7.438596029360596091e+06,2.473206001679418841e+04,4.176407694717612685e+03,-1.205671135573636457e+04,-1.805090675375294813e+04,1.441122070540396089e+04,-8.540428547635150608e+03,-1.038425909045359185e+04,-9.230960780543997316e+03,-2.212748239311199635e+06,-2.114284259111257852e+05,-5.360416354256206751e+08,-6.126987795519207954e+09,1.058416369051281363e+08,-2.470905204046808481e+08,-7.987436732345778942e+08,-2.120568371176804304e+08,2.295896859411213303e+10,-5.704329535753960609e+09,-2.700655341717457759e+03,8.913894782805925235e+06,-1.574456099346856172e+04,1.077381846658689028e+05,9.454818528358358890e+03,-5.121529490561829880e+04,-7.251320554179022789e+09,-3.942747223224998116e+08,5.464435085315027209e+03,2.131591439828292429e+08,2.275157504116011551e+05,2.181843858707364649e+06,2.385789019152783658e+04,4.809410215504761436e+04,-5.022325727991426468e+09,-4.441277631798468590e+09,-3.033571799780023575e+09,-5.336396111737779617e+09,-4.147851834009003639e+08,-1.300244633662367105e+09,-1.191883425520902620e+03,-2.991444844334682450e+06,1.189351542098718928e+05,2.190057409691491339e+05,1.918540383023352433e+03,6.709079519648837959e+03,-1.239454458272168934e+08,-1.099500817224263329e+02,-4.734952785442760214e+06,-8.808719645102257346e+03,-1.319981624875195484e+04,6.602976174676507071e+03,3.080712143373961680e+03,-3.236326222745918632e+08,9.647563242517560411e+02,1.464834787708876189e+06,-2.667354588512337432e+04,5.553105038755998066e+03,6.297482048471943017e+03,-9.653665690748082474e+06,-4.573609405222991336e+04,-2.768627052430905700e+08,1.409343522958183485e+03,-1.471586349728813767e+07,-3.697486300543329708e+04,5.538091442166262823e+03,-1.011255441723838303e+05,2.293716135252909226e+04,1.217964142503466606e+10,8.105638771497082710e+08,5.785021075914420362e+04,-4.045619696055525541e+08,-1.348367517729110643e+07,-2.705930185968834758e+08,-1.443407060405415177e+04,5.378678844046237879e+06,4.821895603995890706e+05,7.499766146733342903e+05
-3.967287215996161649e+02,2.723652143041321542e+05,3.797571579812159325e+04,2.330121354520453224e+03,5.733942622581896103e+03,4.124669468292590864e+02,4.287927771835634303e+03,-3.092019096323373105e+03,-3.169962442468576683e+03,-2.375506431730104850e+03,2.808634381673241733e+05,2.113771086803921498e+05,1.455878491466621161e+08,-1.167952735197998524e+09,2.103274599437255263e+08,-3.785582517554290593e+07,-2.024892588722158074e+08,-3.405735196304926276e+07,-5.704329535754120827e+09,1.254079177699827576e+10,4.639488810584703060e+03,-2.180493468899254873e+07,-9.793922800907701458e+03,-4.991140912480207771e+04,9.531140098624974826e+02,-9.074404809570978614e+03,-1.485293758549912453e+09,2.940987020163918138e+08,1.537952681456452183e+03,3.515414395437725633e+07,4.943181574416484364e+04,1.947815663672777009e+05,6.611726716604826834e+03,1.842877026330197623e+04,-1.217453303752015591e+09,-1.021438405015934706e+09,-3.836665964260267019e+08,-4.873192785677793622e+08,1.811953254490036488e+09,2.921291990149347305e+09,-1.072441667247505393e+03,6.048665252388290537e+04,3.156220111139022265e+04,-1.835354500896776444e+05,9.132212960848175953e+02,1.005628021392581331e+03,7.063825810150821507e+07,-1.217101484493880008e+02,1.617851862905919319e+06,-9.469126366082786262e+03,-9.428050289544080442e+04,-2.698610899345267626e+03,-7.218765164540460319e+03,-1.397685388923899531e+08,-9.565498351270925923e+02,5.344220217511366121e+06,3.884265666242586303e+04,-9.597173160833476686e+02,3.016163428734864283e+03,3.973500243332749698e+06,9.658029183197533712e+04,-1.953049710607385039e+08,2.991251425001998541e+03,-4.209869435034881346e+06,-1.402573928671905887e+05,-1.111704409495189793e+03,2.725169994053964911e+04,-4.847171954130605445e+04,7.143300231902493238e+08,1.438834233964544535e+09,1.719890583802377296e+04,-4.175741698234870285e+07,-1.174353719931676314e+05,-1.924292802690843120e+07,-3.441114863643181252e+03,-4.381457591350933909e+07,-9.295721388481315225e+05,-2.841101805274779443e+06
-1.038964065875757660e-02,1.682326105220000922e+00,2.676937163430862521e-01,-2.550290864500278851e-02,1.394408671520941834e+00,4.017119047135662979e-02,9.318759454006625420e-02,1.784923186998517430e-01,-1.444897763896706676e-02,5.628508742878964889e-03,9.764083797480345439e-02,2.869059431826299078e-01,8.162686149727148404e+03,3.858854645074225846e+04,3.254767051627372325e+02,2.388608243872509320e+03,1.213865860164314654e+03,3.135457857647328979e+02,-2.700655341722453613e+03,4.639488810574414856e+03,6.321274632411461036e-01,-2.322967882174563783e+03,-3.870642171424679145e-02,-2.538420156607215539e+00,1.090784425974206551e+00,2.869774432963672517e+00,1.373724597300253226e+05,1.211900742833335607e+04,-4.735730527111055993e-02,-1.694438689886708062e+03,-6.288959288687149041e+00,-2.244118289699396751e+00,-1.257342190755969813e-01,-4.380035902492447342e-01,3.590138363600696903e+04,4.413663037118063221e+04,4.738012399031665700e+04,3.656992783539024822e+04,3.406044070748166268e+04,4.121829576944375731e+04,8.977165432255291080e-03,1.211959692555453394e+01,1.187181213213010095e-01,-1.883045575697803509e+00,1.184861361840353761e-02,1.469081365002912996e-02,1.561697653971715681e+03,2.297786991978660945e-02,-1.315137931160122093e+02,8.808178734997363923e-01,-6.269209979717704773e-01,7.623285364677642728e-03,3.767569160302552261e-02,4.093924590943576277e+03,-3.597919122152932504e-03,-5.696418041206610106e+00,5.188537312816643432e-01,2.249752961795264614e-02,-8.865861612736140526e-03,1.952503330379550039e+00,4.919461993366206626e-02,2.409268063916362280e+03,1.213418084818686541e-03,-2.220304834668487359e+01,-2.066075489984077473e-02,-1.887215803253995683e-03,2.186519202109583199e-02,-2.845465990550141017e-02,1.834706440454394624e+03,-6.675669006083174963e+02,3.066928099241424122e-02,1.435353059849364676e+01,-1.453888182583712441e+00,-5.914075228804313866e+01,7.213473151024930169e-03,6.691275644357374119e+01,2.896854337930040990e-02,-1.397712725494353103e+00
4.188503614026217292e+01,-4.418359883061617147e+05,1.193696560809028000e+02,-1.073078347129768275e+02,-7.050252418072337605e+03,7.807242885170646218e+01,-9.355295156231753708e+02,1.403538594128224872e+02,4.890391440829572645e+01,2.499045566802008409e+02,-9.400770717802957961e+02,-1.945440645897069771e+03,-8.834474119473019242e+07,-1.991613210200215876e+08,1.560656215708791651e+07,-1.704424741466028150e+06,2.903934452952757711e+05,7.279630903371836990e+06,8.913894782846892253e+06,-2.180493468893096223e+07,-2.322967882174486931e+03,1.370465157899553701e+07,-4.213555790230040293e+04,-2.853538477563842662e+03,-1.575683969178757934e+03,-1.034010125586759750e+04,-8.545174420483103991e+08,-1.543088314083793163e+08,3.579660721140452893e+02,9.199261255438374355e+06,3.755825604863894841e+04,2.155585482609660176e+04,5.159840680334306171e+02,1.982167726438917271e+03,-1.582988793515990973e+08,-2.425072571188652813e+08,-3.121011188070717454e+08,-1.991227634607767761e+08,-2.769630456385841370e+08,-3.020319389116956592e+08,6.011609580255487195e+00,-2.668980952874290524e+05,-8.040359855838610201e+03,1.697411560826618006e+04,2.628817523458846495e+01,-5.090462547893756664e+02,1.929054691087239888e+06,-1.061589542948663905e+02,1.204232096740777139e+06,-1.244014147172042976e+04,-7.476199789049058381e+03,-1.171279619123210551e+02,-2.625511823817870436e+02,-2.173121946016692743e+07,9.478077742174812670e+01,6.809167761680099647e+04,-8.462767687148874757e+03,-1.991424080289993981e+02,1.453860210559528241e+02,-1.999233722029196215e+05,-8.710693013627688686e+01,-2.128215652806182206e+07,-9.388658119249703304e+01,1.339669926269900519e+06,1.494678040919797866e+02,-3.712900757176602440e+01,-1.171002564029720077e+02,3.150006417638230687e+02,-7.651393080036359606e+05,3.098716434505241457e+06,8.141460658205909340e+01,2.728441776900733821e+05,-1.501664593978049379e+04,-1.532570168351689354e+05,1.677237907478332488e+02,-2.260899070508881705e+05,-1.197298620919329915e+04,1.307563285188137706e+04
1.620934879474755508e-01,-7.927110796754887190e+01,-1.462411905523443068e+01,-1.934351793886916471e-01,8.813074341437395276e+01,1.267791066830259217e+00,5.723704266974102062e+00,-7.807910308601792027e-01,4.738654585074144054e-01,-5.873784184788660712e-02,5.523707037864733493e-01,6.935083037909310022e+00,4.952913634057934396e+05,-1.789872031709540461e+05,-6.152476268287116545e+04,1.758798058202298125e+04,4.139105810296681739e+04,-1.412707748071743481e+03,-1.574456099374557743e+04,-9.793922801077751501e+03,-3.870642171366899670e-02,-4.213555790230237471e+04,8.268795742928725758e+02,4.107805470157508694e+02,-3.811982543382093525e+01,3.004324723369012773e+01,1.101358172700589348e+05,7.392307630862529622e+05,-6.176426059710574679e-01,9.776318471150481855e+03,2.837114569868338165e+01,6.806327443638419084e+01,6.551644643030898330e-01,4.849682777309210380e+00,-4.673062879163170583e+05,-1.339403689355739916e+05,2.037284177869438136e+05,-1.309941672579415463e+05,3.448413476755789598e+05,3.129698604851361597e+05,-1.515281627270982368e-01,2.410608636743009356e+03,4.385285870723873103e+01,-9.595093677634676510e+01,-3.546372704768238626e-01,2.322544650688769252e+00,-3.138721640044779997e+04,2.964859349044773329e-01,-3.397597570083439223e+03,6.639233375393465053e+01,5.060556663341917272e+01,-1.607004681935737811e-01,-9.502877510998378741e-01,6.887226207301042450e+04,-3.732371837644176682e-01,-5.263347930842292044e+02,2.993515647457867246e+01,7.024489147029358005e-01,-8.370839994053778099e-01,1.265000227119647207e+03,-5.328338374578530656e-01,9.060697716642363230e+04,-2.086242294227811170e-02,-1.916951848635970237e+03,6.520698297645955321e+00,-4.488762439311255736e-02,-6.071047596754569620e-01,-1.565670115714217658e+00,-7.278414246662028017e+04,-1.357684746282403648e+04,-1.973515822102663630e+00,5.669540396356993369e+03,1.727068269884078973e+02,3.553904405913365736e+03,-1.071060475540485779e+00,2.826293584216131876e+03,7.234835446003003767e+01,-4.986869583832301345e+01
